"CVEGEO_origin","CVEGEO_destination","proxy_uso"
"13048","13061",1
"13048","13069",6
"13048","13070",1
"13048","13075",6
"13048","13076",1
"13048","13077",2
"13048","13081",3
"13048","13082",7
"13048","13083",19
"13048","13084",1
"13049","13040",1
"13050","13003",1
"13050","13023",1
"13050","13030",2
"13050","13041",5
"13050","13050",13
"13051","13008",1
"13051","13012",1
"13051","13022",11
"13051","13024",1
"13051","13028",1
"13051","13030",1
"13051","13038",1
"13051","13039",6
"13051","13045",2
"13051","13048",120
"13051","13051",198
"13051","13052",1
"13051","13057",1
"13051","13062",1
"13051","13069",1
"13051","13075",1
"13051","13077",1
"13051","13082",3
"13051","13083",8
"13052","13009",3
"13052","13024",1
"13052","13038",1
"13052","13048",8
"13052","13051",1
"13052","13052",24
"13052","13054",1
"13052","13069",1
"13052","13070",1
"13053","13053",2
"13053","13060",5
"13054","13003",9
"13054","13023",2
"13054","13030",4
"13054","13041",1
"13054","13054",23
"13054","13055",2
"13055","13003",1
"13055","13023",2
"13055","13030",3
"13055","13048",1
"13055","13054",3
"13055","13055",12
"13056","13016",5
"13056","13021",1
"13056","13056",14
"13056","13057",3
"13056","13077",21
"13056","13083",1
"13057","13002",1
"13057","13010",1
"13057","13022",1
"13057","13048",1
"13057","13051",1
"13057","13057",16
"13057","13066",1
"13057","13069",1
"13057","13077",10
"13057","13083",3
"13058","13030",2
"13058","13050",1
"13058","13058",12
"13058","13069",1
"13059","13059",7
"13060","13053",4
"13060","13060",4
"13061","13008",13
"13061","13021",1
"13061","13048",1
"13061","13057",1
"13061","13061",57
"13061","13072",1
"13061","13077",2
"13062","13026",1
"13063","13010",2
"13063","13013",2
"13063","13048",2
"13063","13063",108
"13063","13069",1
"13063","13076",8
"13064","13017",2
"13064","13064",1
"13064","13067",3
"13064","13074",1
"13064","13076",2
"13065","13005",7
"13065","13023",1
"13065","13065",3
"13065","13074",1
"13065","13076",2
"13066","13057",1
"13066","13066",5
"13066","13069",2
"13066","13075",3
"13066","13076",2
"13066","13083",3
"13067","13010",2
"13067","13013",1
"13067","13023",1
"13067","13030",1
"13067","13037",1
"13067","13041",4
"13067","13048",1
"13067","13064",1
"13067","13067",42
"13067","13070",7
"13067","13074",1
"13067","13076",8
"13068","13068",1
"13068","13080",1
"13068","13081",5
"13069","13021",1
"13069","13048",11
"13069","13051",2
"13069","13069",98
"13069","13075",4
"13069","13076",1
"13069","13082",2
"13069","13083",1
"13069","13084",1
"13070","13005",1
"13070","13041",1
"13070","13066",1
"13070","13067",3
"13070","13070",3
"13070","13074",2
"13071","13031",1
"13071","13071",2
"13072","13008",4
"13072","13051",1
"13072","13061",5
"13072","13066",1
"13072","13072",8
"13073","13028",3
"13073","13034",1
"13073","13036",1
"13073","13073",7
"13074","13010",6
"13074","13013",3
"13074","13030",2
"13074","13063",1
"13074","13065",1
"13074","13067",4
"13074","13070",6
"13074","13074",17
"13074","13075",1
"13074","13076",7
"13075","13010",3
"13075","13013",4
"13075","13048",5
"13075","13051",2
"13075","13066",2
"13075","13069",6
"13075","13075",20
"13075","13076",1
"13075","13082",3
"13076","13010",19
"13076","13013",15
"13076","13021",2
"13076","13030",2
"13076","13048",1
"13076","13050",1
"13076","13063",3
"13076","13064",1
"13076","13065",1
"13076","13066",1
"13076","13067",5
"13076","13070",1
"13076","13074",7
"13076","13075",2
"13076","13076",174
"13076","13077",1
"13076","13083",1
"13076","13084",1
"13077","13001",3
"13077","13002",7
"13077","13008",7
"13077","13016",9
"13077","13048",6
"13077","13051",7
"13077","13056",21
"13077","13057",17
"13077","13060",1
"13077","13061",4
"13077","13077",236
"13077","13083",14
"13079","13034",1
"13079","13042",3
"13079","13068",1
"13080","13011",1
"13080","13080",1
"13081","13008",1
"13081","13013",2
"13081","13024",1
"13081","13036",4
"13081","13042",1
"13081","13048",2
"13081","13051",1
"13081","13061",1
"13081","13068",3
"13081","13079",1
"13081","13081",16
"13082","13021",1
"13082","13048",8
"13082","13051",3
"13082","13052",1
"13082","13069",3
"13082","13075",2
"13082","13082",24
"13082","13083",2
"13083","13003",1
"13083","13008",1
"13083","13048",22
"13083","13051",8
"13083","13056",3
"13083","13057",3
"13083","13066",1
"13083","13077",6
"13083","13082",4
"13083","13083",28
"13084","13008",1
"13084","13023",2
"13084","13024",4
"13084","13041",1
"13084","13043",1
"13084","13058",1
"13084","13063",1
"13084","13069",2
"13084","13084",42
