"CVEGEO_origin","CVEGEO_destination","proxy_uso"
"13019","13070",1
"13019","13076",1
"13020","13037",1
"13021","13007",5
"13021","13008",20
"13021","13010",2
"13021","13021",40
"13021","13048",1
"13021","13051",1
"13021","13061",4
"13021","13066",7
"13021","13074",1
"13021","13075",2
"13021","13077",1
"13022","13008",1
"13022","13022",33
"13022","13039",1
"13022","13048",3
"13022","13051",31
"13022","13057",1
"13022","13069",1
"13022","13075",2
"13022","13077",1
"13022","13082",1
"13022","13083",8
"13023","13005",1
"13023","13009",2
"13023","13010",4
"13023","13023",83
"13023","13024",4
"13023","13030",4
"13023","13041",11
"13023","13048",4
"13023","13050",5
"13023","13052",1
"13023","13054",9
"13023","13063",1
"13023","13065",1
"13023","13067",1
"13023","13070",1
"13023","13076",1
"13023","13084",9
"13024","13001",5
"13024","13004",2
"13024","13012",3
"13024","13023",1
"13024","13024",77
"13024","13035",1
"13024","13037",1
"13024","13038",1
"13024","13039",2
"13024","13045",1
"13024","13048",2
"13024","13053",1
"13024","13077",2
"13024","13081",1
"13024","13082",1
"13024","13084",3
"13025","13028",1
"13026","13073",1
"13027","13027",1
"13028","13011",2
"13028","13025",1
"13028","13028",71
"13028","13032",4
"13028","13034",1
"13028","13042",1
"13028","13046",1
"13028","13073",1
"13029","13006",5
"13029","13029",132
"13029","13030",8
"13029","13044",5
"13029","13048",1
"13029","13051",1
"13029","13058",1
"13029","13059",2
"13029","13076",1
"13029","13079",1
"13030","13003",3
"13030","13006",1
"13030","13008",1
"13030","13010",7
"13030","13012",1
"13030","13013",2
"13030","13015",7
"13030","13019",3
"13030","13021",1
"13030","13023",3
"13030","13029",4
"13030","13030",253
"13030","13041",3
"13030","13048",5
"13030","13050",5
"13030","13051",2
"13030","13054",2
"13030","13055",7
"13030","13058",5
"13030","13059",1
"13030","13067",2
"13030","13070",2
"13030","13076",7
"13030","13084",5
"13031","13031",4
"13031","13040",4
"13031","13048",1
"13031","13084",6
"13032","13028",4
"13032","13032",5
"13032","13046",1
"13033","13020",2
"13033","13033",3
"13033","13071",1
"13034","13014",1
"13034","13034",5
"13034","13036",1
"13034","13073",3
"13035","13004",1
"13035","13012",1
"13035","13024",1
"13035","13035",18
"13035","13077",1
"13036","13012",4
"13036","13024",1
"13036","13034",1
"13036","13036",8
"13036","13037",1
"13036","13042",3
"13036","13048",1
"13036","13051",1
"13036","13079",1
"13036","13081",5
"13036","13083",1
"13037","13004",1
"13037","13008",1
"13037","13012",3
"13037","13020",1
"13037","13036",1
"13037","13037",20
"13037","13045",2
"13037","13048",1
"13037","13051",2
"13037","13077",1
"13037","13081",3
"13038","13003",1
"13038","13038",4
"13038","13048",5
"13038","13051",1
"13038","13052",1
"13038","13054",1
"13038","13082",1
"13039","13012",1
"13039","13022",1
"13039","13024",1
"13039","13039",31
"13039","13045",4
"13039","13048",13
"13039","13051",13
"13039","13069",1
"13040","13031",6
"13040","13040",3
"13040","13084",1
"13041","13003",2
"13041","13005",1
"13041","13009",1
"13041","13010",4
"13041","13019",5
"13041","13023",9
"13041","13030",1
"13041","13041",133
"13041","13048",2
"13041","13050",20
"13041","13051",2
"13041","13054",1
"13041","13063",1
"13041","13065",2
"13041","13067",13
"13041","13070",14
"13041","13074",1
"13041","13076",7
"13041","13077",1
"13041","13084",7
"13042","13014",1
"13042","13034",2
"13042","13068",1
"13042","13079",2
"13043","13015",2
"13043","13030",1
"13043","13043",8
"13043","13051",1
"13043","13084",2
"13044","13017",3
"13044","13029",5
"13044","13044",21
"13045","13012",6
"13045","13024",3
"13045","13036",1
"13045","13037",1
"13045","13038",1
"13045","13039",1
"13045","13045",15
"13045","13048",1
"13045","13051",2
"13046","13028",1
"13046","13046",2
"13046","13073",1
"13047","13047",2
"13047","13084",1
"13048","13002",1
"13048","13003",11
"13048","13007",1
"13048","13009",7
"13048","13010",5
"13048","13012",5
"13048","13016",4
"13048","13022",5
"13048","13023",3
"13048","13024",2
"13048","13030",2
"13048","13038",10
"13048","13039",4
"13048","13041",2
"13048","13042",1
"13048","13045",5
"13048","13048",1878
"13048","13050",1
"13048","13051",550
"13048","13052",26
"13048","13054",1
"13048","13055",1
"13048","13056",3
"13048","13057",3
"13048","13061",7
"13048","13062",1
"13048","13063",1
"13048","13066",1
"13048","13069",10
"13048","13070",1
"13048","13073",1
"13048","13074",4
"13048","13075",7
"13048","13077",15
"13048","13081",2
"13048","13082",15
"13048","13083",66
"13048","13084",2
"13049","13018",1
"13050","13010",1
"13050","13019",7
"13050","13023",5
"13050","13030",1
"13050","13041",36
"13050","13045",1
"13050","13050",51
"13050","13051",1
"13050","13076",2
"13051","13003",2
"13051","13012",1
"13051","13013",1
"13051","13016",3
"13051","13022",24
"13051","13023",1
"13051","13024",3
"13051","13030",5
"13051","13036",1
"13051","13038",2
"13051","13039",18
"13051","13045",3
"13051","13048",397
"13051","13051",741
"13051","13052",2
"13051","13055",1
"13051","13056",2
"13051","13061",2
"13051","13062",1
"13051","13065",1
"13051","13066",1
"13051","13069",8
"13051","13075",3
"13051","13076",2
"13051","13077",16
"13051","13079",1
"13051","13081",1
"13051","13082",5
"13051","13083",34
"13052","13003",6
"13052","13005",1
"13052","13008",1
"13052","13009",8
"13052","13030",4
"13052","13038",1
"13052","13041",1
"13052","13048",33
"13052","13051",6
"13052","13052",77
"13052","13054",2
"13052","13057",1
"13052","13075",1
"13052","13083",3
"13053","13021",1
"13053","13053",14
"13053","13060",19
"13054","13003",22
"13054","13009",2
"13054","13015",1
"13054","13019",1
"13054","13023",9
"13054","13024",1
"13054","13029",1
"13054","13030",4
"13054","13037",1
"13054","13038",2
"13054","13048",3
"13054","13050",2
"13054","13051",1
"13054","13052",3
"13054","13054",49
"13054","13055",10
"13054","13069",1
"13054","13077",1
"13055","13003",8
"13055","13009",4
"13055","13023",2
"13055","13030",5
"13055","13041",1
"13055","13048",3
"13055","13051",1
"13055","13052",1
"13055","13054",7
"13055","13055",45
"13055","13056",1
"13055","13065",1
"13055","13083",1
"13055","13084",2
"13056","13001",1
"13056","13002",2
"13056","13016",8
"13056","13022",2
"13056","13048",1
"13056","13051",1
"13056","13056",63
"13056","13057",5
"13056","13061",1
"13056","13069",1
"13056","13077",61
"13056","13081",1
"13056","13083",1
"13057","13002",1
"13057","13009",1
"13057","13016",2
"13057","13021",1
"13057","13022",1
"13057","13048",1
"13057","13051",3
"13057","13056",3
"13057","13057",67
"13057","13061",1
"13057","13077",27
"13057","13083",9
"13058","13006",5
"13058","13017",1
"13058","13030",5
"13058","13058",33
"13058","13070",1
"13058","13084",2
"13059","13029",5
"13059","13059",46
"13059","13084",1
"13060","13053",11
"13060","13060",9
"13060","13077",1
"13061","13008",18
"13061","13016",2
"13061","13021",11
"13061","13048",6
"13061","13051",2
"13061","13056",1
"13061","13061",165
"13061","13072",15
"13061","13075",1
"13061","13076",1
"13061","13077",16
"13061","13081",2
"13061","13083",5
"13062","13018",1
"13062","13042",1
"13062","13062",1
"13063","13003",1
"13063","13013",4
"13063","13017",1
"13063","13029",1
"13063","13030",2
"13063","13063",299
"13063","13067",1
"13063","13074",1
"13063","13076",24
"13063","13077",1
"13063","13084",3
"13064","13017",3
"13064","13044",1
"13064","13064",15
"13064","13067",5
"13064","13076",8
"13065","13003",4
"13065","13005",28
"13065","13010",2
"13065","13023",1
"13065","13065",17
"13065","13070",1
"13065","13074",2
"13065","13075",1
"13065","13076",1
"13066","13010",3
"13066","13013",2
"13066","13021",6
"13066","13037",1
"13066","13048",1
"13066","13061",1
"13066","13066",15
"13066","13069",3
"13066","13072",1
"13066","13074",2
"13066","13075",2
"13066","13076",4
"13066","13082",2
"13066","13083",3
"13067","13010",6
"13067","13013",1
"13067","13017",1
"13067","13019",1
"13067","13030",1
"13067","13041",16
"13067","13050",2
"13067","13051",2
"13067","13064",2
"13067","13065",3
"13067","13067",105
"13067","13069",1
"13067","13070",19
"13067","13074",9
"13067","13076",14
"13067","13084",1
"13068","13068",3
"13068","13079",1
"13068","13081",7
"13069","13003",3
"13069","13010",1
"13069","13045",1
"13069","13048",23
"13069","13051",10
"13069","13052",1
"13069","13054",1
"13069","13066",2
"13069","13069",335
"13069","13075",21
"13069","13081",1
"13069","13082",8
"13069","13083",6
"13069","13084",1
"13070","13003",1
"13070","13005",1
"13070","13010",1
"13070","13013",1
"13070","13030",1
"13070","13041",14
"13070","13067",16
"13070","13069",1
"13070","13070",23
"13070","13074",16
"13070","13076",5
"13070","13077",1
"13070","13083",1
"13070","13084",1
"13072","13008",5
"13072","13024",1
"13072","13061",13
"13072","13072",21
"13072","13077",3
"13072","13083",3
"13073","13018",1
"13073","13028",6
"13073","13034",1
"13073","13042",1
"13073","13046",7
"13073","13051",1
"13073","13069",1
"13073","13073",11
"13073","13081",1
"13074","13003",1
"13074","13005",2
"13074","13010",21
"13074","13013",6
"13074","13021",1
"13074","13030",2
"13074","13041",1
"13074","13048",1
"13074","13050",1
"13074","13057",1
"13074","13063",1
"13074","13066",3
"13074","13067",9
"13074","13070",9
"13074","13074",60
"13074","13075",2
"13074","13076",6
"13075","13003",2
"13075","13010",3
"13075","13013",6
"13075","13021",2
"13075","13022",2
"13075","13039",1
"13075","13048",10
"13075","13051",8
"13075","13052",2
"13075","13057",1
"13075","13061",1
"13075","13066",6
"13075","13067",1
"13075","13069",13
"13075","13074",3
"13075","13075",52
"13075","13076",3
"13075","13082",6
"13075","13083",7
"13076","13003",2
"13076","13010",35
"13076","13013",8
"13076","13019",1
"13076","13021",2
"13076","13030",8
"13076","13041",5
"13076","13048",4
"13076","13050",3
"13076","13051",5
"13076","13056",1
"13076","13057",2
"13076","13063",18
"13076","13064",8
"13076","13065",1
"13076","13066",6
"13076","13067",14
"13076","13069",1
"13076","13070",6
"13076","13074",10
"13076","13075",4
"13076","13076",456
"13076","13082",1
"13076","13084",2
"13077","13001",26
"13077","13002",21
"13077","13004",2
"13077","13007",2
"13077","13008",2
"13077","13016",30
"13077","13021",2
"13077","13023",1
"13077","13024",2
"13077","13030",1
"13077","13035",2
"13077","13041",2
"13077","13048",12
"13077","13051",13
"13077","13052",3
"13077","13056",63
"13077","13057",30
"13077","13060",6
"13077","13061",8
"13077","13069",1
"13077","13072",3
"13077","13076",1
"13077","13077",818
"13077","13081",1
"13077","13082",2
"13077","13083",9
"13078","13078",1
"13079","13029",1
"13079","13042",4
"13079","13068",2
"13079","13079",1
"13079","13081",1
"13080","13014",6
"13080","13048",1
"13080","13080",1
"13081","13008",1
"13081","13012",1
"13081","13013",5
"13081","13014",1
"13081","13028",1
"13081","13036",4
"13081","13037",1
"13081","13039",1
"13081","13042",5
"13081","13048",3
"13081","13051",1
"13081","13061",1
"13081","13068",8
"13081","13069",1
"13081","13073",1
"13081","13077",1
"13081","13081",37
"13082","13010",1
"13082","13048",30
"13082","13051",11
"13082","13052",1
"13082","13054",1
"13082","13056",1
"13082","13061",1
"13082","13066",1
"13082","13067",1
"13082","13069",8
"13082","13074",1
"13082","13075",2
"13082","13076",2
"13082","13082",52
"13082","13083",15
"13083","13002",1
"13083","13010",1
"13083","13016",1
"13083","13021",2
"13083","13022",10
"13083","13024",1
"13083","13048",58
"13083","13051",30
"13083","13052",1
"13083","13054",2
"13083","13056",2
"13083","13057",6
"13083","13061",5
"13083","13067",1
"13083","13069",4
"13083","13072",2
"13083","13075",9
"13083","13077",11
"13083","13082",14
"13083","13083",105
"13084","13023",7
"13084","13024",10
"13084","13030",4
"13084","13031",2
"13084","13037",1
"13084","13041",1
"13084","13043",3
"13084","13058",2
"13084","13063",1
"13084","13067",1
"13084","13069",1
"13084","13070",1
"13084","13076",3
"13084","13084",146
