"CVEGEO_origin","CVEGEO_destination","proxy_uso"
"1304800011137","1304800011940",1
"1304800011137","1304800011993",1
"1304800011156","1304800010764",1
"1304800011156","1304800011387",1
"1304800011156","130510099172A",1
"1304800011156","130690008043A",1
"130480001118A","1304800010285",1
"1304800011245","1304800010980",1
"1304800011245","1304800011404",1
"1304800011298","1304800010603",1
"1304800011298","1304800012385",1
"1304800011298","1304800012915",1
"1304800011298","1305100631240",1
"1304800011298","1305100781664",1
"1304800011298","1305101391560",1
"1304800011300","1304800010891",2
"1304800011300","1305101381880",1
"1304800011300","130750013_Q",1
"1304800011315","1304800010177",1
"1304800011349","1304800011349",1
"1304800011372","1304800010196",1
"1304800011372","1304800012101",1
"1304800011387","1304800010586",1
"1304800011391","1304100010208",1
"1304800011391","1304800012120",2
"1304800011391","1304800013129",1
"1304800011391","1305101371556",2
"1304800011419","1304800010779",1
"1304800011419","1305100291202",1
"1304800011419","130750013_Q",1
"1304800011423","1304800010779",1
"1304800011423","1304800011527",1
"1304800011423","1304800012169",1
"1304800011423","130750013_Q",1
"1304800011438","1304800012775",1
"1304800011438","130510099172A",1
"1304800011442","1304800011442",1
"1304800011442","1304800012402",5
"1304800011457","1304800011300",1
"1304800011476","1304800011940",1
"1304800011508","1304800010139",1
"1304800011508","1304800010406",1
"1304800011508","1304800011300",1
"1304800011508","1308301330443",1
"1304800011512","1304800011137",1
"1304800011512","1304800012506",1
"1304800011512","1304800012972",1
"1304800011527","1304800010764",1
"1304800011527","1304800012775",1
"1304800011527","130480020_V",1
"1304800011527","1304801582703",1
"1304800011527","1308301020513",1
"1304800011527","1308301330443",1
"1304800011531","1304800010139",1
"1304800011531","1304800010196",1
"1304800011531","1304800010209",1
"1304800011531","1305100270670",1
"1304800011531","1305101461626",2
"1304800011546","1304800010162",1
"1304800011546","1304800010406",1
"1304800011546","1304800010444",1
"1304800011546","1305100270736",1
"1304800011550","1304800010251",1
"1304800011550","1304800010355",1
"1304800011550","1304800010976",1
"1304800011550","1304800011048",1
"1304800011550","1304800011137",1
"1304800011550","1304800012351",1
"1304800011550","130480020_V",1
"1304800011550","1305100601236",1
"1304800011550","1305100781679",1
"1304800011550","1305100931306",1
"1304800011550","1305100961700",1
"1304800011550","1305101021363",1
"1304800011550","1305101512319",1
"1304800011550","130510577_Z",1
"1304800011550","130820022_S",1
"1304800011565","1304800010586",1
"1304800011565","1304800010603",1
"1304800011599","1304800010995",1
"1304800011599","1304800011067",1
"1304800011601","130480270",1
"1304800011601","1305100911289",1
"1304800011847","1304800010586",1
"1304800011847","1304800010919",1
"1304800011847","1304800012328",1
"1304800011847","1304800012366",1
"1304800011847","1305101011359",1
"1304800011936","1304800010069",1
"1304800011936","1304800012008",1
"1304800011940","1304800010209",1
"1304800011940","1304800010406",1
"1304800011940","1304800010764",1
"1304800011940","1304800010938",1
"1304800011940","1304800011048",1
"1304800011940","1304800011052",1
"1304800011940","130480001196A",1
"1304800011940","1304800012563",1
"1304800011940","1304800012648",1
"1304800011940","1305101321861",1
"1304800011955","130050005024A",1
"1304800011955","1304800012510",2
"1304800011955","130520023",1
"130480001196A","1304800010069",1
"130480001196A","1305100931306",1
"130480001196A","1305101021363",1
"1304800011974","1304800011940",2
"1304800011989","1304800011457",1
"1304800011989","1304800012582",1
"1304800011993","1304800012559",1
"1304800012008","1304800010285",2
"1304800012008","1304800010745",1
"1304800012008","1304800011550",1
"1304800012008","130480001196A",1
"1304800012008","1304800012366",1
"1304800012008","1305100141151",1
"1304800012031","1306100020658",1
"1304800012046","1304800010976",1
"1304800012046","1304800011423",1
"1304800012046","1304800012046",1
"1304800012046","1305100921683",1
"1304800012050","1304800010783",1
"1304800012101","1304800010942",2
"1304800012101","1305101482272",1
"1304800012101","1308200010183",1
"1304800012116","1304800010228",1
"1304800012120","1304800010938",1
"1304800012120","1304800011391",1
"1304800012120","1304800011476",1
"1304800012135","1304800011940",1
"1304800012135","1304800012633",1
"130480001214A","130480001004A",1
"130480001214A","1304800010976",1
"130480001214A","1304800012120",1
"1304800012173","1304800010919",1
"1304800012173","1305101061734",1
"1304800012173","1308301330320",1
"1304800012188","1304800010162",2
"1304800012188","1304800012741",1
"1304800012192","130480001100A",1
"1304800012192","1305100141151",1
"1304800012192","1305101512319",1
"1304800012328","1304800010548",1
"1304800012328","1304800010779",2
"1304800012328","1304800010923",1
"1304800012328","1304800011298",1
"1304800012328","1304800011531",1
"1304800012328","1304800012328",1
"1304800012328","1304800012332",1
"1304800012328","1304800012351",1
"1304800012328","1305101371556",1
"1304800012328","1305101522395",1
"1304800012332","1305100030223",1
"1304800012347","13022001A",1
"1304800012347","130220024",2
"1304800012347","1304800010069",1
"1304800012347","130480001011A",1
"1304800012347","1304800010425",1
"1304800012347","1304800010548",1
"1304800012347","1304800010783",1
"1304800012347","1304800011048",1
"1304800012347","1304800011955",1
"1304800012347","1304800012417",1
"1304800012347","1304800012489",1
"1304800012347","130480020_V",1
"1304800012347","130480270",3
"1304800012347","1305100291202",2
"1304800012347","1305100601236",1
"1304800012347","1305101081414",1
"1304800012347","1305101221791",1
"1304800012347","1305101482111",1
"1304800012347","130510562_A",1
"1304800012347","130510577_Z",1
"1304800012347","1307700010982",1
"1304800012347","130810010",2
"1304800012351","1304800011048",1
"1304800012351","130510026119A",1
"1304800012366","1304800010105",1
"1304800012366","1304800010177",1
"1304800012366","1304800010196",1
"1304800012366","1304800010976",1
"1304800012370","1304800010177",1
"1304800012370","130480001100A",1
"1304800012370","1304800012192",1
"1304800012370","1304800012385",1
"1304800012385","1304800012953",1
"1304800012385","1308301330439",1
"130480001239A","1304800010976",1
"1304800012402","1304800010162",1
"1304800012402","1304800012351",1
"1304800012402","1304800012614",1
"1304800012402","1304800013063",1
"1304800012402","130482671_F",1
"1304800012402","130750013_Q",1
"1304800012417","1304800010069",1
"1304800012417","1304800010105",1
"1304800012417","1304800010961",1
"1304800012417","1304800011300",1
"1304800012417","1304800012008",1
"1304800012417","1304800012173",1
"1304800012417","1304800012347",3
"1304800012417","130480270",1
"1304800012417","1305100291202",1
"1304800012421","130390017",1
"1304800012421","1304800012845",1
"1304800012421","130510577_Z",1
"1304800012421","130830068_G",1
"1304800012421","1308301330439",1
"1304800012436","130480001036A",2
"1304800012440","130100324",1
"1304800012440","1305100551221",1
"130480001246A","130480001285A",1
"1304800012474","1304800011565",1
"1304800012489","1304800010783",1
"1304800012489","1304800011156",1
"1304800012493","130510577_Z",1
"1304800012506","130480001278A",1
"1304800012510","1304800010779",2
"1304800012510","130480001292A",2
"1304800012525","1304800012563",1
"130480001253A","1304800013129",1
"1304800012559","1300900010145",1
"1304800012559","1304800012563",1
"1304800012559","1305101151768",1
"1304800012563","1304800011940",1
"1304800012563","1304800012559",1
"1304800012563","1304800012633",1
"1304800012578","1304800010548",1
"130480001260A","1304800012614",1
"1304800012614","1304800010478",1
"1304800012614","1304800010919",1
"1304800012614","1304800012652",1
"1304800012629","1305101522395",1
"1304800012648","1304800011565",1
"1304800012648","1305101471630",1
"1304800012648","1305101482268",1
"1304800012648","1305101522395",2
"1304800012652","1304800012120",1
"1304800012667","130210012",1
"1304800012667","1304800010548",1
"1304800012667","1304800010919",1
"1304800012667","130510099172A",1
"1304800012722","1304800010213",1
"1304800012722","1304800010980",1
"1304800012722","1304800010995",1
"1304800012722","1304800012328",1
"1304800012722","130480270",1
"1304800012722","1305100291202",1
"1304800012722","130540121",1
"1304800012722","1308301020509",1
"1304800012737","1304800011090",1
"1304800012737","1305101011344",1
"1304800012741","1304800010976",1
"1304800012741","1304800011531",1
"1304800012741","1304800012328",1
"1304800012741","130510577_Z",1
"1304800012760","1304800012154",1
"1304800012775","1304800013078",1
"1304800012845","1304800010213",1
"1304800012845","1304800012101",1
"1304800012845","1304800012116",1
"1304800012845","1304800012173",1
"1304800012845","1304800012474",1
"1304800012845","130510577_I",1
"1304800012845","130510577_Z",1
"130480001285A","1304800010976",1
"130480001285A","130480001246A",1
"1304800012915","1308301330481",1
"130480001292A","1304800010783",1
"130480001292A","1304800011048",1
"130480001292A","1305100831946",3
"130480001292A","130510577_Z",1
"130480001292A","1306900020514",1
"1304800012934","1304800012493",1
"1304800012934","130510577_Z",1
"1304800012953","1304800012385",1
"1304800013006","130480020_V",1
"130480001303A","130480001196A",1
"1304800013063","1305100941310",1
"1304800013078","130830023027A",1
"1304800013082","1304801532898",1
"130480001310A","1305101271838",1
"1304800013114","130480020_R",1
"130480016","130220024",2
"130480016","130480016",1
"130480016","130830068_G",1
"130480020_R","1304800010548",1
"130480020_V","1304800010548",2
"130480020_V","1304800010779",2
"130480020_V","1304800012101",1
"130480020_V","1304800012116",1
"130480020_V","1304800012544",1
"130480020_V","1304800012775",1
"130480020_V","130480020_R",1
"130480020_V","130480020_V",4
"130480020_V","1304801532898",1
"130480020_V","1304801582690",2
"130480020_V","130520023",3
"130480020_V","130690016_I",1
"130480020_V","1308200020126",1
"1304801532898","1304800010779",1
"1304801582686","1300900050111",1
"1304801582690","130690016_I",1
"130480270","130220024",1
"130480270","130450014",1
"130480270","1304800011531",1
"130480270","1304800011601",1
"130480270","130480001196A",1
"130480270","1304800012417",1
"130480270","1304800012629",1
"130480270","130480270",1
"130480270","1305101361541",1
"130480270","130510562_A",1
"130480270","1308301330335",1
"130482671_M","130510577_Z",1
"130490028","130400022",1
"1305000010048","130030033",1
"1305000010048","1303000010365",1
"1305000010048","13030005A",1
"1305000010048","1305000010048",1
"1305000010048","1305000010052",1
"1305000010048","1305000010067",2
"1305000010052","1304100010180",2
"1305000010052","1304100010195",1
"1305000010067","130230017",1
"1305000010067","1305000010103",1
"1305000010071","1305000030118",1
"1305000010090","1304100010180",1
"1305000010090","13041002A",1
"1305000010090","1305000010052",1
"1305000010103","1305000010048",1
"130500029","1305000010090",1
"130500029","1305000010103",2
"130500029","130500029",2
"1305100010168","1304800011847",1
"1305100010168","1305100041077",1
"1305100010187","13057002A",1
"1305100010191","130480270",1
"1305100010191","1305100010187",1
"1305100010191","130510577_Z",1
"1305100010204","13022001A",3
"1305100010204","1305100010187",1
"1305100010204","1305100010191",1
"1305100010204","1305100271062",2
"1305100010204","1305101482215",1
"1305100010204","1305101522380",1
"1305100012041","1305101311857",1
"1305100030219","1304800011090",1
"1305100030219","1305100931293",1
"1305100030223","1305100101128",1
"1305100041077","1304800011052",1
"1305100101128","1303900010093",2
"1305100101128","1305100030219",1
"1305100101128","1305100030223",1
"1305100101128","1305100101128",1
"1305100101128","1305100931306",1
"1305100101128","130510562_A",1
"1305100121132","1305100030223",1
"1305100141151","130480270",1
"1305100141151","1305101392037",1
"1305100201170","1304800010976",1
"1305100201170","1304800011974",1
"1305100201170","1305101482130",1
"1305100231185","1304800011531",1
"130510026119A","1304800010213",1
"130510026119A","1304800011048",1
"130510026119A","1305100270666",1
"1305100270666","1304800010586",1
"1305100270666","130510577_I",1
"1305100270670","1305100270736",1
"1305100270670","1305100842361",1
"1305100270670","1305101251819",1
"1305100270685","1304800010586",1
"1305100270685","1305100201170",1
"1305100270685","1305100270685",1
"1305100270685","1305100270717",1
"1305100270685","1305100271062",1
"1305100270685","1305101031378",1
"1305100270685","130510139158A",1
"1305100270685","1305101482183",1
"130510027069A","1304800010069",1
"1305100270702","1305100271965",1
"1305100270702","130510139158A",1
"1305100270702","1305101522395",1
"1305100270717","1305100270736",1
"1305100270717","1305100272060",1
"1305100270717","1305101482130",1
"1305100270717","130510577_Z",1
"1305100270721","1305100270721",1
"1305100270721","1305100271062",1
"1305100270721","1305101482130",1
"1305100270721","1308200020056",1
"1305100270736","1305100631255",1
"1305100270952","1305100010153",1
"1305100270952","1305100271062",1
"1305100271062","1305100270666",1
"1305100271062","1305100270685",1
"1305100271062","1305100270721",1
"1305100271965","1304800010139",2
"1305100272060","1305100010204",1
"1305100291202","130120013",1
"1305100291202","130450014",1
"1305100291202","1304800010162",1
"1305100291202","1304800010213",1
"1305100291202","1304800010228",1
"1305100291202","1304800011993",1
"1305100291202","1304800012347",2
"1305100291202","1304800012417",2
"1305100291202","130480020_V",1
"1305100291202","1305101081414",1
"1305100291202","1308301330320",1
"1305100551221","130390017",1
"1305100551221","1305100551221",1
"1305100601236","1304800012614",1
"1305100601236","1305100291202",1
"1305100601236","130820022_S",1
"1305100631240","1304800010548",1
"1305100631240","130510100133A",1
"1305100631240","130510577_Z",1
"1305100631255","1305100010204",1
"1305100631255","1305100041109",1
"1305100631255","1305100601236",2
"1305100631255","130510562_A",1
"1305100631255","130510577_Z",1
"130510063126A","1304800010425",1
"130510063126A","130510026119A",1
"130510078165A","130510577_Z",1
"1305100781664","1304800010618",1
"1305100781664","1304800011264",1
"1305100781664","1304800011298",1
"1305100781664","1304800012366",1
"1305100781664","1305100010191",1
"1305100781664","1305100781664",1
"1305100781664","130510099172A",1
"1305100781679","1305100010204",1
"1305100781679","130510063126A",1
"1305100781679","1305100781679",1
"1305100831931","1304800010853",1
"1305100831931","130510148215A",1
"1305100831984","130220024",1
"1305100842357","1304800010779",1
"1305100842357","1305100781664",1
"1305100842361","1304800012328",1
"1305100842361","130480270",1
"1305100901274","130510063126A",1
"1305100921683","1304800012328",1
"1305100921683","130510099172A",1
"1305100921683","1305101401594",1
"1305100931306","13038001A",1
"1305100931306","130480001196A",1
"1305100931306","1305100601236",1
"1305100931306","1305101512319",1
"1305100951698","130510099172A",1
"1305100961700","1304800011438",1
"1305100961700","1304800012050",1
"1305100961700","1304800012173",1
"1305100961700","1304800012915",1
"1305100961700","1305101261823",1
"1305100961700","130510577_Z",1
"1305100971325","1304801532898",1
"1305100971325","1305100201170",1
"1305100971325","1306900420656",1
"1305100981715","1304800011264",1
"130510099172A","130220024",1
"130510099172A","1304800010529",1
"130510099172A","1304800011508",1
"130510099172A","1304800012046",1
"130510099172A","1305100831931",1
"130510099172A","130510577_Z",1
"130510099172A","1308300230284",1
"130510100133A","1304800010196",1
"130510100133A","1305100101128",1
"130510100133A","1305101081414",1
"130510100133A","130510562_A",1
"1305101011359","130830068_M",1
"1305101011359","1308301020161",1
"1305101021363","130510577_Z",1
"1305101061734","1305100781664",1
"130510107140A","130510562_A",1
"1305101081414","13022001A",1
"1305101081414","130220024",1
"1305101081414","1303900010074",1
"1305101081414","1303900010110",2
"1305101081414","1304500010033",1
"1305101081414","1304800010548",1
"1305101081414","1304800010622",1
"1305101081414","1304800011438",1
"1305101081414","1305100101128",2
"1305101081414","130510562_A",5
"1305101101749","1304800011527",1
"1305101101749","130830068_M",1
"1305101111753","1305101111753",1
"1305101131448","1305100030219",1
"1305101131448","1305100291202",1
"1305101141452","1305100931293",1
"1305101171787","130510027069A",1
"1305101181166","1304800010177",1
"1305101231804","130480001196A",1
"1305101251819","1304800010783",1
"1305101301842","1304800012262",1
"1305101301842","1305101482130",1
"1305101301842","130520023",1
"1305101321861","130480001011A",1
"1305101331522","1305100030223",1
"1305101331522","1305101401594",1
"1305101341876","1305100981715",1
"1305101351537","1305100271965",1
"1305101361541","1305100971325",1
"1305101371556","1304800010425",1
"1305101371556","1305100141151",1
"1305101381880","1304800012648",1
"1305101391560","1304800010177",1
"1305101391560","1305100270717",1
"130510139158A","1304800010389",2
"130510139158A","1304800010548",1
"130510139158A","1304800012667",1
"130510139158A","130510139158A",1
"1305101392037","130510027197A",1
"1305101392037","130510577_Z",1
"1305101401594","1305100201170",1
"1305101411895","130240048",1
"1305101411895","1304800011052",1
"1305101411895","1304800011527",1
"1305101411895","1304800011955",1
"1305101411895","1304800012046",1
"1305101411895","1304800012347",1
"1305101411895","1305101411895",1
"1305101421908","1304800010618",1
"1305101421908","1307700010272",1
"1305101461626","1305100831999",1
"1305101471630","1304800010158",1
"1305101471630","1304800011601",1
"1305101471630","1304800012667",1
"1305101471645","1305100271965",1
"1305101482107","1305100842361",2
"1305101482107","1305101482287",1
"1305101482130","1305101482272",1
"1305101482145","1305101482272",2
"130510148215A","1305101301842",1
"130510148215A","1305101482287",2
"1305101482179","1305100270721",1
"1305101482183","1304800010054",1
"1305101482183","1305101522395",2
"1305101482198","1304800010124",1
"1305101482198","1304800010745",1
"1305101482200","1305100141151",1
"1305101482200","130510577_Z",1
"1305101482215","1305100010191",1
"1305101482215","1305100270685",1
"1305101482215","1307500010051",1
"130510148222A","1305100842361",1
"130510148222A","1305100931293",2
"130510148222A","1305101411895",1
"1305101482272","1304800010783",1
"1305101482272","1304800012313",1
"1305101482272","130480001239A",16
"1305101482272","130482671_M",1
"1305101482287","1304800011423",1
"1305101482287","130510063126A",1
"1305101482287","130510148215A",1
"1305101482287","130510577_Z",2
"1305101482291","130820022_S",1
"1305101512319","130510577_Z",1
"1305101512338","130220024",1
"1305101522380","1305100010204",1
"1305101522380","1305100831931",1
"1305101522380","130510099172A",1
"1305101522395","1305101482268",1
"1305101522395","130510577_Z",1
"130510562_A","13022001A",2
"130510562_A","13030005A",1
"130510562_A","1304800010923",1
"130510562_A","1304800012347",1
"130510562_A","130480001239A",1
"130510562_A","1304800012741",1
"130510562_A","1305100291202",1
"130510562_A","1305101482130",1
"130510562_A","130620049",1
"130510562_A","130830068_G",1
"130510577_I","1305100270721",1
"130510577_I","130510577_I",1
"130510577_I","130510577_Z",3
"130510577_I","13083002A",1
"130510577_Z","130080044",1
"130510577_Z","130220024",1
"130510577_Z","130280001048A",1
"130510577_Z","1304800010162",1
"130510577_Z","1304800010177",1
"130510577_Z","1304800010228",1
"130510577_Z","1304800010389",1
"130510577_Z","1304800010603",1
"130510577_Z","1304800010618",1
"130510577_Z","1304800010779",1
"130510577_Z","1304800010980",1
"130510577_Z","1304800011090",1
"130510577_Z","1304800011122",1
"130510577_Z","1304800011298",1
"130510577_Z","1304800011423",1
"130510577_Z","1304800012192",1
"130510577_Z","1304800012328",1
"130510577_Z","1304800012366",1
"130510577_Z","130480001239A",3
"130510577_Z","1304800012455",1
"130510577_Z","1304800012741",1
"130510577_Z","1305100010191",5
"130510577_Z","1305100141147",1
"130510577_Z","1305100141151",1
"130510577_Z","1305100270666",1
"130510577_Z","1305100270670",1
"130510577_Z","1305100271965",1
"130510577_Z","1305100631240",2
"130510577_Z","1305100831984",2
"130510577_Z","1305100842361",1
"130510577_Z","1305100901274",2
"130510577_Z","130510099172A",1
"130510577_Z","130510100133A",1
"130510577_Z","1305101021363",1
"130510577_Z","1305101331522",1
"130510577_Z","1305101391560",1
"130510577_Z","1305101391575",1
"130510577_Z","1305101461626",1
"130510577_Z","1305101482164",1
"130510577_Z","1305101522380",2
"130510577_Z","1305101522395",1
"130510577_Z","130510577_I",1
"130510577_Z","130510577_Z",18
"130510577_Z","1308301330458",1
"1305200010269","1307000010036",1
"1305200010273","1305200010112",1
"1305200010273","1305200010273",1
"1305200010273","1305200010292",2
"1305200010288","1304800010618",1
"1305200010288","1305200010269",1
"1305200010288","1305200010273",1
"1305200010292","130090018",1
"1305200010292","1305200010273",2
"1305200010292","130520023",2
"130520019","1304800010919",1
"130520019","1304800012192",1
"130520019","130520019",2
"1305200190324","1304800012169",1
"1305200190324","1304800012667",1
"1305200190324","130510148222A",1
"130520023","130090018",2
"130520023","130240014",1
"130520023","13038001A",1
"130520023","130480020_V",2
"130520023","1304801582690",1
"130520023","130520023",8
"130520023","130540013",1
"130520023","130690008043A",1
"130520038","130520038",4
"1305300010088","13053004A",1
"1305300010088","130600025",1
"1305300010105","130600025",1
"13053004A","1305300010088",1
"13053004A","130600010",1
"13053004A","130600025",2
"1305400010047","130230017",1
"1305400010047","130540013",1
"130540013","1300300010103",1
"130540013","1300300010283",1
"130540013","1300300120086",1
"130540013","130030029_K",1
"130540013","130030029_P",1
"130540013","130230017",1
"130540013","130540013",12
"130540013","1305400320136",3
"130540013","130550010",1
"130540013","130550044",1
"1305400190102","1300300010141",1
"1305400190102","130030090",1
"1305400190102","1304100010157",1
"1305400190102","130540013",1
"1305400190102","1305400190102",1
"1305400190102","130540121",1
"1305400320136","1300300010368",2
"1305400320136","130540013",1
"1305400320140","13030005A",1
"130540051","1303000010223",1
"130540051","13030005A",2
"130540117","130540117",1
"130540121","130540121",2
"130550001010A","1305500010097",1
"130550001010A","130550010",1
"1305500010148","130550010",1
"130550010","1302300010040",1
"130550010","130540013",1
"130550010","130550010",2
"130550010","130550025",1
"130550010","130550044",1
"130550025","130550025",1
"130550044","13030005A",2
"130550044","1304800010213",1
"130550044","130540013",2
"130550044","130550010",1
"130550059","130030090",1
"130550059","130230017",1
"130550059","13030005A",1
"130550059","130550001010A",1
"130550059","130550010",1
"130550059","130550059",1
"1305600010037","1305600010234",1
"1305600010075","130160205",1
"1305600010075","13056015A",1
"130560001008A","130560001008A",1
"130560001008A","1307700010338",1
"1305600010107","13083002A",1
"1305600010183","1305600010215",1
"1305600010183","1307700010268",1
"1305600010183","1307700010624",1
"1305600010183","1307700010982",2
"1305600010200","130160205",1
"1305600010200","130560001008A",1
"1305600010200","130560001022A",1
"1305600010200","13057002A",1
"130560001022A","130560001008A",1
"1305600010234","1301600010116",1
"1305600010234","130160205",1
"1305600010249","130770068093A",1
"1305600050164","130570015",1
"1305600050164","130770164_X",1
"1305600050179","1307700010111",1
"1305600050179","1307700010412",1
"1305600360268","130570015",1
"1305600360268","1307700010501",1
"1305600360272","1307700010516",1
"130560145","1307700530874",1
"13056015A","1301600010116",1
"13056015A","130210012",1
"13056015A","1305600010107",1
"13056015A","1305600010200",1
"13056015A","1305600010304",1
"13056015A","13056015A",4
"13056015A","130770001022A",1
"13056015A","1307700010319",1
"13056015A","1307700010361",2
"13056015A","1307700010501",1
"13056015A","130770145",1
"13056015A","130770164_X",3
"1305700010072","1305700010119",1
"1305700010072","1307700100446",1
"1305700010087","130770183",1
"1305700010119","1305700010087",1
"1305700010119","13057002A",1
"1305700010119","1307700010588",1
"130570015","1301000010042",1
"130570015","1304800010976",1
"130570015","1305700010119",1
"130570015","130570015",2
"130570015","13057002A",1
"130570015","130770164_X",1
"13057002A","130020017",1
"13057002A","130220024",1
"13057002A","1305100901274",1
"13057002A","130570015",3
"13057002A","13057002A",6
"13057002A","130660014",1
"13057002A","130690016_I",1
"13057002A","1307700010215",1
"13057002A","130770001047A",1
"13057002A","1307700201105",1
"13057002A","130770183",1
"13057002A","13083002A",3
"130570049","130770001061A",1
"130570049","1307700010696",1
"1305800010065","130580031",1
"130580001007A","130580031",1
"130580031","1303000010204",1
"130580031","130300030",1
"130580031","130500029",1
"130580031","1305800010065",2
"130580031","130580001007A",2
"130580031","1305800010101",1
"130580031","1305800010135",1
"130580031","130580031",4
"130580031","130690016_I",1
"1305900010109","1305900010113",1
"1305900010128","130590024",1
"130590024","130590024",1
"130590043","1305900010147",1
"130590043","130590043",1
"130590043","130590077",1
"130590077","130590043",1
"130600010","13053004A",3
"130600010","130600010",2
"130600025","13053004A",1
"130600025","130600001003A",1
"130600025","130600025",1
"1306100010304","1306100010319",1
"1306100010304","1306100010573",2
"1306100010304","130610037",1
"1306100010319","130570015",1
"1306100010319","1306100010588",1
"1306100010323","1306100010304",1
"1306100010323","1306100010319",1
"1306100010357","1306100020658",1
"1306100010588","1306100010319",2
"1306100010677","13008003A",5
"1306100010677","130610037",1
"1306100020107","1302100010050",1
"1306100020107","1306100020450",1
"1306100020107","130610037",1
"1306100020126","1306100010357",1
"1306100020361","130610002047A",2
"1306100020361","1306100020516",1
"1306100020376","1306100010323",2
"1306100020412","1306100020361",1
"1306100020427","1306100010323",2
"1306100020427","1306100020501",1
"1306100020427","130610002054A",1
"1306100020427","130610037",2
"1306100020446","1306100010677",1
"1306100020450","1306100020412",1
"1306100020450","1307200010045",1
"1306100020465","1306100020484",3
"130610002047A","1306100010319",1
"130610002047A","130610037",1
"1306100020484","1304800010942",1
"1306100020484","1306100010323",1
"1306100020484","1306100010357",1
"1306100020484","1306100020427",1
"1306100020484","130610037",2
"1306100020501","1306100020535",2
"1306100020501","1306100020658",1
"1306100020516","130610002047A",1
"1306100020639","1306100020380",1
"1306100020639","130610037",1
"1306100020658","1306100020499",1
"1306100020658","1306100020662",1
"1306100020662","1306100020380",1
"1306100020662","130610037",2
"130610018","130610018",1
"130610022","13008003A",3
"130610037","1300800010063",1
"130610037","13008003A",4
"130610037","1306100010573",1
"130610037","1306100020639",1
"130610037","1306100020662",1
"130610037","130610037",4
"130610037","130770179",2
"130620049","130260019",1
"1306300010084","130100324",1
"1306300010084","130100339",1
"1306300010084","1306300010277",2
"1306300010084","130630012",2
"1306300010084","130630027",1
"1306300010084","130760044",2
"1306300010120","1306300010258",1
"1306300010120","1306300010309",1
"1306300010120","130630020053A",1
"1306300010120","1306300210648",1
"1306300010120","1306300210652",1
"1306300010258","1306300010084",1
"1306300010258","1306300010120",1
"1306300010258","1306300090506",1
"1306300010262","1306300010277",1
"1306300010262","130630012",1
"1306300010262","130630046",1
"1306300010277","1306300010633",1
"1306300010277","130630020053A",2
"1306300010281","1306300010084",1
"1306300010281","1306300200525",1
"1306300010281","130630031",1
"1306300010281","130760063",1
"1306300010309","1306300010633",1
"1306300010309","1306300210652",1
"1306300010309","130630046",1
"1306300010370","1306300010277",1
"1306300010370","130630012",1
"1306300010370","130630031",1
"1306300010385","130630027",2
"1306300010385","1307600220222",1
"1306300010629","1306300010116",1
"1306300010629","1306300010309",1
"1306300010633","1306300010277",1
"1306300010671","1306900190410",1
"1306300060544","1306300010309",1
"1306300090493","130630046",2
"1306300090510","1306300010309",1
"1306300090510","130630046",1
"1306300110154","130630027",1
"1306300110154","1307600271019",1
"1306300110154","130760063",1
"130630012","1304800012370",1
"130630012","130630001014A",1
"130630012","130630012",1
"130630012","130630027",1
"130630012","130630031",11
"130630012","130630046",4
"1306300200525","1306300200525",1
"130630020053A","1306300010277",2
"1306300210648","130630046",1
"130630027","1304800012370",1
"130630027","1306300010084",1
"130630027","1306300010116",1
"130630027","1306300010120",1
"130630027","1306300010262",1
"130630027","1306300010309",1
"130630027","1306300010385",1
"130630027","130630012",3
"130630027","130630027",10
"130630027","130630031",8
"130630027","130630046",1
"130630027","130760063",1
"130630031","130130044",2
"130630031","1306300010116",1
"130630031","1306300010258",1
"130630031","1306300010277",1
"130630031","130630012",9
"130630031","130630027",2
"130630031","130630046",1
"130630031","1307600240542",1
"130630046","1306300090493",3
"130630046","130630031",1
"13064001A","1306700100539",2
"130640024","130170024",1
"130640024","130170039",1
"130640024","130640024",1
"130640024","130670030",1
"130640024","1307400010162",1
"130640024","130760025",1
"130640024","130760026028A",1
"1306500010055","1300500010201",1
"1306500010055","130050019",1
"1306500010089","1306500010093",1
"1306500010093","130760063",1
"1306500010106","1300500010201",1
"1306500010106","130050038_V",1
"1306500010106","130650017",1
"130650017","1300500010201",2
"130650017","130050019",1
"130650017","1302300120055",1
"130650017","1306500010106",1
"130650017","130740016",1
"130650017","1307600010082",1
"1306600080118","1306900051090",1
"1306600080118","130750013_Q",1
"130660014","130570053",1
"130660014","130660014",5
"130660014","1306900420641",1
"130660014","1307500020140",1
"130660014","130750013_Q",1
"130660014","130760025",1
"130660014","130760044",1
"130660014","13083002A",1
"130660014","130830072",2
"1306700010399","130100001017A",1
"1306700010399","1306700010399",1
"1306700010399","1306700080416",2
"1306700010399","130670011_W",2
"1306700010399","130670030",1
"1306700010401","1306700010401",1
"1306700010401","1306700080416",1
"1306700010401","1306700080420",2
"1306700010401","130670009044A",1
"1306700030492","130670003051A",1
"1306700030505","130700017_G",1
"1306700050469","1306700010401",1
"1306700050469","130670009044A",1
"1306700050488","1306700050488",3
"1306700050488","130670009044A",1
"1306700060435","1306700080420",2
"1306700060435","130670009044A",1
"1306700080416","13030005A",1
"1306700080416","1306700050488",1
"1306700080420","130410015",1
"1306700080420","13041002A",1
"1306700080420","1306700010399",1
"1306700080420","1306700060435",1
"1306700080420","130670011_W",1
