"CVEGEO_origin","CVEGEO_destination","proxy_uso"
"1300200130248","130020001013A",472.76
"1300200130248","1300200130233",29.64
"1300200130248","130020017",268.97
"1300200130248","1303500010037",30.57
"1300200160106","1300200160106",393.92
"1300200160106","130020017",27.25
"1300200160106","130020040",488.69
"1300200160106","1304800010980",205.19
"1300200160106","130480016",26.25
"1300200160106","1307600080701",23.17
"1300200160106","1307700010319",21.39
"1300200160106","1307700010484",43.37
"1300200160106","130770001054A",23.44
"1300200160106","1307700201088",24.73
"1300200160106","130770145",49.45
"1300200160106","130770164_X",29.64
"1300200160106","130770179",61.43
"1300200160182","1300200010125",23.17
"1300200160182","130020040",241.68
"1300200160182","130770001054A",24
"1300200160182","130770145",28.86
"1300200160197","1300200010125",241.68
"1300200160197","130020040",26.01
"130020017","1300200010125",821.28
"130020017","130020001013A",245.68
"130020017","130020001020A",79.56
"130020017","1300200130163",489.08
"130020017","1300200130233",26.25
"130020017","1300200130248",23.17
"130020017","1300200160106",28.86
"130020017","1300200160182",24.73
"130020017","1300200160197",225.81
"130020017","130020017",4000.71
"130020017","130020040",302.89
"130020017","1301000010023",28.86
"130020017","1301600010050",81.96
"130020017","1302200010077",27.25
"130020017","13022001A",60.83
"130020017","130220024",26.05
"130020017","130240014",22.99
"130020017","1302900010260",23.72
"130020017","1303500010037",36.44
"130020017","130350022",23.44
"130020017","1304100010195",58.49
"130020017","1304800010139",89.04
"130020017","1304800010209",27.25
"130020017","1304800010529",20.43
"130020017","1304800010548",29.74
"130020017","1304800010779",4.15
"130020017","1304800010904",24.78
"130020017","1304800010976",22.99
"130020017","1304800011940",58.18
"130020017","1304800012845",24.73
"130020017","1305100911289",26.05
"130020017","1305101361541",27.25
"130020017","130510577_Z",60.83
"130020017","1305600010200",37.35
"130020017","1305600360319",97.5
"130020017","1305700010119",28.86
"130020017","13057002A",47.74
"130020017","130570049",22.99
"130020017","1307700010022",173.56
"130020017","1307700010037",105.12
"130020017","1307700010060",30.57
"130020017","130770001008A",48.04
"130020017","1307700010111",30.57
"130020017","1307700010215",26.25
"130020017","130770001022A",79.26
"130020017","1307700010287",49.95
"130020017","1307700010338",37.98
"130020017","1307700010361",72.69
"130020017","1307700010465",25.34
"130020017","1307700010520",26.01
"130020017","130770001054A",250.41
"130020017","1307700010573",16.38
"130020017","1307700010588",65.67
"130020017","130770001061A",18
"130020017","1307700010662",146.86
"130020017","1307700010677",26.01
"130020017","1307700010681",76.55
"130020017","1307700010713",26.05
"130020017","1307700010817",25.87
"130020017","1307700100431",97.69
"130020017","1307700100446",18.5
"130020017","1307700180554",24.73
"130020017","1307700180569",870.96
"130020017","1307700201088",967.07
"130020017","1307700201092",23.17
"130020017","1307700201105",162.23
"130020017","1307700530770",64.52
"130020017","1307700530785",136.36
"130020017","130770145",1156.03
"130020017","130770164_X",285.85
"130020017","130770179",53.56
"130020017","130770183",175.36
"130020017","1308301330477",24
"130020040","1300200010125",147.93
"130020040","130020001013A",260.1
"130020040","1300200070214",24.46
"130020040","1300200160106",49.14
"130020040","1300200160182",241.68
"130020040","1300200160197",26.01
"130020040","130020017",563.26
"130020040","130020040",1589.7
"130020040","1300400010064",24
"130020040","130070047",27.25
"130020040","1301600010050",23.58
"130020040","1301600010065",27.25
"130020040","130160027",44.92
"130020040","13041002A",27.25
"130020040","1304800010143",55.11
"130020040","1304800010162",33.21
"130020040","1304800010529",14.83
"130020040","1304800010976",23.59
"130020040","1304800010980",117.76
"130020040","1304800012351",52.81
"130020040","1304800012417",36.71
"130020040","130510026119A",34.85
"130020040","1305101512319",26.01
"130020040","1305600050164",61.43
"130020040","1305600050179",29.31
"130020040","13056015A",192.85
"130020040","130570015",26.25
"130020040","13057002A",101.5
"130020040","130570053",26.25
"130020040","130660014",23.17
"130020040","130720011",39.33
"130020040","1307700010111",36.15
"130020040","130770001022A",37.92
"130020040","1307700010268",113.79
"130020040","1307700010319",57.99
"130020040","1307700010342",24.73
"130020040","130770001047A",11.79
"130020040","1307700010484",16.74
"130020040","1307700010499",20.1
"130020040","1307700010501",31.15
"130020040","1307700010516",18.75
"130020040","1307700010520",20.09
"130020040","1307700010535",27.25
"130020040","130770001054A",22.4
"130020040","1307700010573",157.39
"130020040","1307700010588",40.68
"130020040","130770001061A",50.16
"130020040","1307700010662",13.08
"130020040","1307700010677",38.35
"130020040","1307700010696",6.82
"130020040","1307700010978",47.29
"130020040","1307700100431",124.94
"130020040","1307700201105",25.25
"130020040","1307700530770",24.46
"130020040","1307700680925",28.86
"130020040","130770108111A",22.99
"130020040","130770145",202.17
"130020040","130770164_X",229.53
"130020040","130770183",132.56
"130020040","130830034",47.9
"1300300010103","1300300010103",243.2
"1300300010103","1300300010141",250.94
"1300300010103","1300300010160",187.11
"1300300010103","130030001018A",21.8
"1300300010103","1300300010211",112.74
"1300300010103","130030001025A",27.25
"1300300010103","1300300050391",51.3
"1300300010103","1300300100230",25.25
"1300300010103","130030090",30.57
"1300300010103","1300900050111",170.36
"1300300010103","130090018",572.54
"1300300010103","1302300120055",55.61
"1300300010103","130230017",22.99
"1300300010103","1304800010196",25.25
"1300300010103","1304800011052",61.31
"1300300010103","1305000010048",23.17
"1300300010103","1305100270736",150.34
"1300300010103","1305101341876",22.99
"1300300010103","130520019",22.3
"1300300010103","130520023",29.64
"1300300010103","130540013",148.19
"1300300010103","1305400190102",109.97
"1300300010103","1305500170114",26.05
"1300300010118","1300300010118",207.53
"1300300010118","1300300010156",25.25
"1300300010118","1300300010160",115.92
"1300300010118","1300300010226",225.85
"1300300010118","1300300010279",44.2
"1300300010118","1300300010283",220.85
"1300300010118","1300300010349",326.74
"1300300010118","1300300010353",108.09
"1300300010118","1300300010368",210.35
"1300300010118","1300300010372",39.87
"1300300010118","130030033",48.55
"1300300010118","130030090",50.5
"1300300010118","130090018",77.81
"1300300010118","1305100270702",43.26
"1300300010118","130540013",300.61
"1300300010118","1305400190102",48.22
"1300300010118","130750013_Q",29.64
"1300300010118","1307700100802",25.87
"1300300010122","1300300010160",15.63
"1300300010122","1300300010349",28.86
"1300300010122","1300300010372",16.92
"1300300010122","130030090",15.5
"1300300010141","1300300010103",86.04
"1300300010141","1300300010122",219.73
"1300300010141","1300300010141",308.35
"1300300010141","1300300010156",86.58
"1300300010141","1300300010160",283.76
"1300300010141","1300300010175",258.5
"1300300010141","130030001018A",91.02
"1300300010141","1300300010211",285.58
"1300300010141","1300300010226",25.87
"1300300010141","1300300010264",96.99
"1300300010141","1300300010279",129.35
"1300300010141","1300300010283",151.19
"1300300010141","1300300010349",539.57
"1300300010141","1300300010353",131.22
"1300300010141","1300300010368",1410.05
"1300300010141","1300300010372",325.32
"1300300010141","1300300050404",350.62
"1300300010141","1300300120086",30.57
"1300300010141","130030029_K",22.3
"1300300010141","130030090",84.44
"1300300010141","130090018",23.59
"1300300010141","1302300010040",25.87
"1300300010141","1302300010089",85.8
"1300300010141","1302300120055",50.66
"1300300010141","130230017",59.77
"1300300010141","1303000010242",94.26
"1300300010141","1304800010779",129.35
"1300300010141","1305100272060",26.01
"1300300010141","1305101411895",22.92
"1300300010141","1305400190102",96.99
"1300300010156","130010024",24.73
"1300300010156","1300300010103",256.99
"1300300010156","1300300010141",215.86
"1300300010156","1300300010156",369.26
"1300300010156","1300300010160",200.7
"1300300010156","1300300010175",99.35
"1300300010156","130030001018A",184.51
"1300300010156","1300300010211",151.05
"1300300010156","1300300010226",91.73
"1300300010156","1300300010264",299.05
"1300300010156","1300300010279",101.88
"1300300010156","1300300010283",196.05
"1300300010156","1300300010315",92.05
"1300300010156","1300300010349",297.75
"1300300010156","1300300010353",26.25
"1300300010156","1300300010368",288.54
"1300300010156","1300300010372",1424.24
"1300300010156","1300300050404",243.73
"1300300010156","1300300100245",254.92
"1300300010156","1300300120086",288.79
"1300300010156","130030029_K",213.57
"1300300010156","130030029_P",24.73
"1300300010156","130030033",97.59
"1300300010156","130030090",235.92
"1300300010156","130090018",144.91
"1300300010156","1301000010023",17.74
"1300300010156","1301000010042",24.46
"1300300010156","130100001017A",66.52
"1300300010156","1301000080288",26.01
"1300300010156","130100339",295.38
"1300300010156","130230017",26.25
"1300300010156","1304100010208",114.08
"1300300010156","1304800010213",29.64
"1300300010156","1304800010745",24.11
"1300300010156","130480001075A",27.25
"1300300010156","1304800010764",15.37
"1300300010156","1304800010779",12.93
"1300300010156","1304800011955",15.37
"1300300010156","130480001196A",26.05
"1300300010156","1304800012008",16.18
"1300300010156","1304800012031",91.39
"1300300010156","1304800012417",25.41
"1300300010156","130480020_V",25.87
"1300300010156","1305100971325",22.39
"1300300010156","130520023",189.35
"1300300010156","1305400010047",29.74
"1300300010156","130540013",215.79
"1300300010156","1305400190102",232.92
"1300300010156","1305400320136",93.13
"1300300010156","130540121",131.7
"1300300010156","1305500010133",27.25
"1300300010156","1306900051122",26.25
"1300300010156","130740016",26.05
"1300300010156","130760010",30.33
"1300300010156","130760044",235.7
"1300300010156","130760063",225.99
"1300300010156","130820022_S",29.74
"1300300010156","130840065",22.99
"1300300010160","130020017",14.88
"1300300010160","1300300010118",94.95
"1300300010160","1300300010141",133.21
"1300300010160","1300300010156",156.32
"1300300010160","1300300010160",1036.33
"1300300010160","1300300010175",912.78
"1300300010160","130030001018A",165.35
"1300300010160","1300300010211",610.86
"1300300010160","1300300010226",891.55
"1300300010160","1300300010264",88.78
"1300300010160","1300300010279",38.96
"1300300010160","1300300010283",174.23
"1300300010160","1300300010349",764.61
"1300300010160","1300300010353",210.67
"1300300010160","1300300010368",545.75
"1300300010160","1300300010372",290.73
"1300300010160","1300300050391",253.06
"1300300010160","1300300050404",26.05
"1300300010160","1300300100245",112.99
"1300300010160","1300300120086",529.36
"1300300010160","130030029_K",438.31
"1300300010160","130030029_P",37.91
"1300300010160","130030033",126.94
"1300300010160","130050019",38.55
"1300300010160","1300900010126",22.99
"1300300010160","130090018",208.77
"1300300010160","1301300010082",24.46
"1300300010160","1302300010040",13.87
"1300300010160","130230001006A",91.8
"1300300010160","1302300010074",14.29
"1300300010160","1303000010204",25.43
"1300300010160","130300026",55.3
"1300300010160","130300045",22.99
"1300300010160","1303000480401",24
"1300300010160","1303000480420",24.73
"1300300010160","13030005A",516.16
"1300300010160","13041002A",26.01
"1300300010160","1304800010162",66.73
"1300300010160","1304800010209",27.25
"1300300010160","1304800010980",117.2
"1300300010160","1304800011122",24.57
"1300300010160","1304800011438",26.05
"1300300010160","1304800011550",96.45
"1300300010160","1304800011993",35.25
"1300300010160","1304800012366",30.57
"1300300010160","130480001292A",79.87
"1300300010160","1305100270717",22.3
"1300300010160","1305100601236",92.35
"1300300010160","130520019",27.25
"1300300010160","130540013",122.51
"1300300010160","1305400190102",587.29
"1300300010160","1305400320136",140.68
"1300300010160","1305400320140",24.73
"1300300010160","130540121",24.57
"1300300010160","130550010",54.15
"1300300010160","1305500170114",29.23
"1300300010160","130550059",81.09
"1300300010160","1306900190425",24.57
"1300300010160","1307600010400",16.32
"1300300010175","1300300010118",1625.7
"1300300010175","1300300010122",15.37
"1300300010175","1300300010141",96.99
"1300300010175","1300300010156",260.53
"1300300010175","1300300010160",1845.72
"1300300010175","1300300010175",283.11
"1300300010175","130030001018A",1
"1300300010175","1300300010211",107.29
"1300300010175","1300300010226",65.96
"1300300010175","130030001025A",523.64
"1300300010175","1300300010264",386.4
"1300300010175","1300300010279",131.59
"1300300010175","1300300010283",808.14
"1300300010175","1300300010349",1043.88
"1300300010175","1300300010353",152.85
"1300300010175","1300300010368",437.85
"1300300010175","1300300010372",792.83
"1300300010175","1300300050404",70.37
"1300300010175","1300300120086",92.91
"1300300010175","130030029_K",214.15
"1300300010175","130030033",311.16
"1300300010175","130030090",228.83
"1300300010175","1300900010130",59.82
"1300300010175","1300900010145",54.97
"1300300010175","130090001015A",439.11
"1300300010175","1300900050107",24
"1300300010175","1300900050111",29.74
"1300300010175","130090018",873.08
"1300300010175","1302300010036",180.71
"1300300010175","1302300010040",100.36
"1300300010175","130230001006A",192.97
"1300300010175","1302300010074",60.9
"1300300010175","1302300010089",10.15
"1300300010175","1302300120055",80.55
"1300300010175","1302300140125",156.86
"1300300010175","130230017",194.77
"1300300010175","1303000010204",88.63
"1300300010175","1303000010223",720.79
"1300300010175","1303000010238",14.88
"1300300010175","1303000010242",866.09
"1300300010175","130300026",27.25
"1300300010175","1303000480401",26.05
"1300300010175","13030005A",23.44
"1300300010175","1304100010176",25.25
"1300300010175","1304100010195",38.88
"1300300010175","130410015",26.01
"1300300010175","1304800010213",26.05
"1300300010175","1304800010251",79.16
"1300300010175","1304800010355",67.75
"1300300010175","1304800010406",31.07
"1300300010175","1304800010425",28.86
"1300300010175","1304800010529",74.85
"1300300010175","1304800010779",15.37
"1300300010175","1304800010919",11.41
"1300300010175","1304800011052",31.59
"1300300010175","1304800011137",120.21
"1300300010175","1304800011300",23.44
"1300300010175","1304800011372",28.86
"1300300010175","1304800011531",20.52
"1300300010175","1304800011550",134.93
"1300300010175","1304800011940",14.88
"1300300010175","1304800012116",24.57
"1300300010175","1304800012347",111.36
"1300300010175","1304800012934",159.32
"1300300010175","1304800013006",24
"1300300010175","130480020_V",49.04
"1300300010175","1305000010048",104.11
"1300300010175","1305000010052",47.9
"1300300010175","1305100601236",22.3
"1300300010175","1305101011344",24
"1300300010175","1305101061734",23.44
"1300300010175","1305101341876",204.48
"1300300010175","1305101411895",23.59
"1300300010175","1305101482272",28.86
"1300300010175","130520023",138.13
"1300300010175","1305400010047",26.05
"1300300010175","130540013",724.13
"1300300010175","1305400190102",175.18
"1300300010175","1305400320136",143.47
"1300300010175","1305400320140",67.45
"1300300010175","130540117",15.37
"1300300010175","130540121",152.31
"1300300010175","130550025",41.24
"1300300010175","13055003A",26.01
"1300300010175","130550059",121.79
"1300300010175","1306300010084",14.88
"1300300010175","130660014",11.55
"1300300010175","130670030",60
"1300300010175","1307600010082",81.98
"1300300010175","1307600010400",26.96
"1300300010175","1307700010681",30.57
"1300300010175","130830068_M",172.88
"130030001018A","1300300010103",49.64
"130030001018A","1300300010122",26.01
"130030001018A","1300300010141",208.09
"130030001018A","1300300010156",1
"130030001018A","1300300010160",116.65
"130030001018A","1300300010175",18.57
"130030001018A","130030001018A",142.53
"130030001018A","1300300010211",109.37
"130030001018A","1300300010226",52.3
"130030001018A","1300300010279",117.5
"130030001018A","1300300010283",214.12
"130030001018A","1300300010349",118.87
"130030001018A","1300300010353",58.7
"130030001018A","1300300010368",166.4
"130030001018A","1300300010372",96.21
"130030001018A","1300300050391",89.32
"130030001018A","1300300050404",23.44
"130030001018A","1300300120086",100.41
"130030001018A","130030029_P",24.46
"130030001018A","130030033",174.62
"130030001018A","130030090",442.21
"130030001018A","1300900010130",589.62
"130030001018A","1300900010145",54.7
"130030001018A","130090018",417.34
"130030001018A","1301300060241",28.54
"130030001018A","1302300010036",26.01
"130030001018A","130230001006A",74.73
"130030001018A","1302300120055",47.55
"130030001018A","130230017",134.82
"130030001018A","1303000010223",6.43
"130030001018A","130300026",11.51
"130030001018A","13030005A",56.16
"130030001018A","1304100010208",73.01
"130030001018A","1304100100231",6.67
"130030001018A","1304800010586",68.69
"130030001018A","1304800010622",43.63
"130030001018A","1304800010980",31.48
"130030001018A","1304800011052",37.98
"130030001018A","1304800011527",28.86
"130030001018A","1304800011955",23.58
"130030001018A","130480001196A",19.86
"130030001018A","1304800012101",16.84
"130030001018A","1304800012794",43.1
"130030001018A","130480001292A",38.58
"130030001018A","130480020_V",47.47
"130030001018A","1305000010052",100.03
"130030001018A","1305000010067",71.99
"130030001018A","1305000010090",59.77
"130030001018A","1305100201170",23.58
"130030001018A","1305100842376",23.58
"130030001018A","130510577_Z",26.01
"130030001018A","130520023",26.01
"130030001018A","130540013",163.12
"130030001018A","1305400320136",26.01
"130030001018A","130540121",224.35
"130030001018A","1305500170114",190.74
"130030001018A","130550044",48.24
"130030001018A","130690016_I",26.25
"130030001018A","1307600220538",26.05
"130030001018A","130830068_M",22.18
"130030001018A","1308301020176",101.3
"1300300010211","130020040",45.27
"1300300010211","1300300010103",46.89
"1300300010211","1300300010118",22.99
"1300300010211","1300300010141",635.21
"1300300010211","1300300010156",1042.69
"1300300010211","1300300010160",4642.25
"1300300010211","1300300010175",273.32
"1300300010211","130030001018A",54.91
"1300300010211","1300300010211",330.86
"1300300010211","1300300010264",656.08
"1300300010211","1300300010279",282.46
"1300300010211","1300300010283",212.5
"1300300010211","1300300010334",48.17
"1300300010211","1300300010349",1162.84
"1300300010211","1300300010353",335.64
"1300300010211","1300300010368",326.06
"1300300010211","1300300010372",253.7
"1300300010211","1300300050391",148.87
"1300300010211","1300300050404",363.21
"1300300010211","1300300100245",217.38
"1300300010211","1300300120086",47.9
"1300300010211","1300300140387",223.02
"1300300010211","130030029_K",305.13
"1300300010211","130030029_P",23.44
"1300300010211","130030033",122.7
"1300300010211","130030090",336.25
"1300300010211","1300800010063",19.68
"1300300010211","1300800010152",22.61
"1300300010211","1300900010126",134.38
"1300300010211","1300900010130",554.84
"1300300010211","1300900010145",261.06
"1300300010211","130090001015A",72.11
"1300300010211","1300900050107",1558.05
"1300300010211","1300900050111",124.32
"1300300010211","130090018",370.26
"1300300010211","1302300120055",334.59
"1300300010211","1302300140125",23.17
"1300300010211","130230017",177.61
"1300300010211","1303000010204",54.5
"1300300010211","130300045",22.99
"1300300010211","13030005A",48.05
"1300300010211","1304100010072",29.45
"1300300010211","1304100010180",511.31
"1300300010211","1304800010162",25.25
"1300300010211","1304800010425",6.93
"1300300010211","1304800010478",36.19
"1300300010211","1304800010622",30.57
"1300300010211","1304800010764",57.69
"1300300010211","1304800011048",29.64
"1300300010211","1304800011071",24.46
"1300300010211","1304800011137",17.8
"1300300010211","1304800011300",23.17
"1300300010211","1304800011423",23.59
"1300300010211","1304800011550",24.73
"1300300010211","1304800011936",80.44
"1300300010211","1304800011940",35.98
"1300300010211","1304800012116",13.45
"1300300010211","1304800012328",3.76
"1300300010211","130480001239A",103.23
"1300300010211","1304800012417",23.58
"1300300010211","1304800012421",53.59
"1300300010211","130480001292A",22.99
"1300300010211","1304800013114",70.6
"1300300010211","130480020_V",46.42
"1300300010211","130500029",23.44
"1300300010211","1305100601236",29.74
"1300300010211","130510078165A",26.25
"1300300010211","1305101061734",37.11
"1300300010211","1305101101749",50.63
"1300300010211","1305101411895",122.49
"1300300010211","1305101482272",27.25
"1300300010211","130510577_Z",80.84
"1300300010211","1305200010292",48.69
"1300300010211","130520023",68.47
"1300300010211","130520038",24
"1300300010211","1305400010047",60.3
"1300300010211","130540013",467.97
"1300300010211","1305400190102",466.33
"1300300010211","1305400320136",410.26
"1300300010211","1305400320140",25.25
"1300300010211","130540051",187.57
"1300300010211","130540121",187.9
"1300300010211","1305500010133",224.7
"1300300010211","130550010",50.78
"1300300010211","1305500170114",26.25
"1300300010211","130550025",26.25
"1300300010211","130550044",47.72
"1300300010211","130550059",34.8
"1300300010211","1307000010021",53.59
"1300300010211","130700017_G",26.01
"1300300010211","130750013_Q",30.57
"1300300010211","1308301330481",285.32
"1300300010211","130840065",24
"1300300010226","1300300010156",262.96
"1300300010226","1300300010160",227.24
"1300300010226","1300300010175",200.68
"1300300010226","130030001018A",139.58
"1300300010226","1300300010226",23.44
"1300300010226","1300300010279",187.88
"1300300010226","1300300010283",62.87
"1300300010226","1300300010349",15.37
"1300300010226","1300300010368",88.69
"1300300010226","1300300010372",14.88
"1300300010226","1300300100245",148.77
"1300300010226","1300300120086",53.26
"1300300010226","130030029_K",441.34
"1300300010226","130030033",92.05
"1300300010226","130030090",85.19
"1300300010226","1300900010126",51.5
"1300300010226","1300900050107",50.33
"1300300010226","130090018",223.68
"1300300010226","130100339",16.21
"1300300010226","130190014",27.25
"1300300010226","130230017",70.83
"1300300010226","1303000480420",29.64
"1300300010226","13030005A",26.01
"1300300010226","1304800010285",23.44
"1300300010226","1304800010586",26.05
"1300300010226","1304800010622",26.25
"1300300010226","1304800010976",61.34
"1300300010226","1304800011118",41.19
"1300300010226","1304800011387",37.44
"1300300010226","1304800011423",23.44
"1300300010226","1304800012154",25.87
"1300300010226","1304800012351",23.58
"1300300010226","1304800012366",25.87
"1300300010226","1304800013114",52.23
"1300300010226","1305000010048",56.49
"1300300010226","1305000030118",30.57
"1300300010226","1305100010153",120.55
"1300300010226","130510099172A",145.93
"1300300010226","130510577_Z",53.81
"1300300010226","130520023",16.96
"1300300010226","130540013",29.74
"1300300010226","1305400190102",30.57
"1300300010226","1305400320140",25.25
"1300300010226","130540121",102.51
"1300300010226","130550059",33.1
"1300300010226","1306100020450",48.66
"1300300010226","130670011_W",26.01
"1300300010226","130820022_S",26.25
"130030001025A","1300300010118",20.05
"130030001025A","1300300010122",46.58
"130030001025A","1300300010156",23.17
"130030001025A","130030001018A",23.44
"130030001025A","1300300010279",10.34
"130030001025A","1300300010368",23.17
"130030001025A","130030033",63.92
"130030001025A","1300900010145",93.82
"130030001025A","130510577_Z",26.25
"1300300010264","1300300010141",287.62
"1300300010264","1300300010156",57.7
"1300300010264","1300300010160",44.39
"1300300010264","1300300010175",323.47
"1300300010264","130030001018A",100.64
"1300300010264","1300300010211",212.72
"1300300010264","1300300010226",27.56
"1300300010264","1300300010264",269.45
"1300300010264","1300300010315",27.26
"1300300010264","1300300010349",48.08
"1300300010264","1300300010368",91.59
"1300300010264","130030029_K",83.17
"1300300010264","130230001006A",24.73
