"CVEGEO_origin","CVEGEO_destination","proxy_uso"
"130100324","130210012",1
"130100324","1303000010204",1
"130100324","1304100010195",1
"130100324","1304800011423",1
"130100324","130480001292A",1
"130100324","1306700200524",1
"130100324","1307000010021",1
"130100324","1307000010036",1
"130100324","130700002013A",1
"130100324","130700017_G",1
"130100324","130740016",4
"130100324","1307600010400",1
"130100324","1307600010824",1
"130100324","1307600080684",1
"130100324","1307600080701",3
"130100324","1307600080932",1
"130100324","1307600110345",1
"130100324","130760025",6
"130100324","130760044",2
"130100324","130760063",1
"130100339","130030090",3
"130100339","1301000010023",1
"130100339","130100324",6
"130100339","130100339",1
"130100339","13013003A",1
"130100339","1304800012347",1
"130100339","130660014",1
"130100339","1307000010036",1
"130100339","1307400010162",4
"130100339","130740016",2
"130100339","130750013_Q",2
"130100339","1307600010082",1
"130100339","1307600220059",1
"130100339","130760044",2
"1301100010105","13011004A",1
"130110035","1301100010069",2
"13011004A","1301100010069",2
"13011004A","13011004A",7
"1301200010085","1301200010140",2
"1301200010085","130120066",1
"1301200010085","1304800010444",1
"1301200010117","130120066",6
"1301200010117","1304800010355",1
"1301200010117","130480001100A",1
"1301200010117","1305100551221",1
"1301200010117","130830034",1
"1301200010136","1301200010085",1
"1301200010136","1301200010117",1
"1301200010136","1301200010136",1
"1301200010136","130120066",4
"1301200010136","1303900010089",1
"1301200010136","1303900010110",1
"1301200010136","1304800010444",1
"1301200010136","1304800011955",1
"1301200010136","1305100041109",2
"1301200010136","1305101431607",1
"1301200010140","1301200010085",1
"1301200010140","130120066",3
"1301200010140","130480001196A",1
"1301200010155","130120013",1
"1301200010155","130120066",1
"130120013","1301200010121",1
"130120013","1301200010155",1
"130120013","130120013",25
"130120013","130120032",3
"130120013","130120066",4
"130120013","130240014",2
"130120013","130360015",2
"130120013","13036002A",2
"130120013","130370116",2
"130120013","130390017",1
"130120013","130450014",1
"130120013","1305100601236",1
"130120013","130790050",1
"130120032","130120013",1
"130120032","130120032",3
"130120032","130450014",1
"130120066","13001001A",2
"130120066","1301200010121",2
"130120066","1301200010136",7
"130120066","1301200010140",2
"130120066","1301200010155",1
"130120066","130120013",6
"130120066","130120032",2
"130120066","130120066",17
"130120066","130230017",2
"130120066","130240014",1
"130120066","130240048",4
"130120066","130370116",1
"130120066","130390001006A",1
"130120066","1303900010089",1
"130120066","130390017",1
"130120066","1304500010033",1
"130120066","1304800010355",1
"130120066","1304800011048",1
"130120066","1304800012366",1
"130120066","1305100121132",1
"130120066","1305100291202",1
"130120066","1305101331522",1
"130120066","1306900051122",1
"130120066","130790001007A",1
"1301300010078","1301300010078",1
"1301300010078","1301300010148",1
"1301300010078","130130010_X",2
"1301300010078","1301300130203",4
"1301300010078","13013003A",1
"1301300010082","1301000010042",1
"1301300010082","1301000080305",1
"1301300010082","1301300010078",1
"1301300010082","1301300010133",1
"1301300010133","1301000010023",1
"1301300010133","1301000010042",1
"1301300010133","1301000020362",1
"1301300010133","1301000080292",1
"1301300010133","1301300130203",1
"1301300010133","1301300330487",1
"1301300010133","13013003A",2
"1301300010133","130130044",1
"1301300010133","130650017",1
"1301300010133","1307400010124",1
"1301300010133","130760025",1
"1301300010148","1301000080292",1
"1301300010148","1301300010078",2
"1301300010148","1301300010133",2
"1301300010148","130130010_X",1
"1301300010148","1301300130256",1
"1301300010148","130130044",1
"1301300060114","1301300010078",2
"1301300060114","1301300010133",1
"1301300060114","1301300060129",1
"1301300060114","1301300060241",1
"1301300060114","1301300100222",2
"1301300060114","130130010_X",3
"1301300060114","130630012",1
"1301300060129","1301000010023",1
"1301300060129","1301300010148",1
"1301300060129","1301300060114",2
"1301300060129","1301300060129",2
"1301300060129","1301300100222",1
"1301300060129","130130010_X",5
"1301300060129","130130044",1
"1301300060129","1307600220059",2
"1301300060241","1301300060114",5
"1301300060241","130130010_X",1
"1301300100222","1301000020080",1
"1301300100222","1301300010078",1
"1301300100222","1301300010133",1
"1301300100222","1301300060114",1
"1301300100222","130130010_X",2
"1301300100222","13013003A",1
"1301300100222","1307000030040",1
"1301300100222","130740016",1
"1301300100237","1301000010023",1
"1301300100237","130100324",1
"1301300100237","1301300010082",2
"1301300100237","1301300060114",1
"1301300100237","1301300100222",1
"1301300100237","130130010_X",5
"1301300100237","130190014",1
"1301300100237","1305101261823",1
"1301300100237","1307000010036",1
"1301300100237","1307600080947",1
"130130010028A","1301300060129",2
"130130010_X","1301000080305",1
"130130010_X","1301300010133",2
"130130010_X","1301300010148",2
"130130010_X","1301300060114",3
"130130010_X","1301300060129",3
"130130010_X","1301300100222",1
"130130010_X","1301300100237",4
"130130010_X","130130010_X",16
"130130010_X","1301300130203",3
"130130010_X","1301300130256",2
"130130010_X","1301300130260",3
"130130010_X","13013003A",1
"130130010_X","130130044",1
"130130010_X","1306700050488",1
"130130010_X","130670030",1
"130130010_X","130760063",1
"130130010_X","130810010",4
"130130010_X","1308200010287",1
"1301300130203","1301000060273",1
"1301300130203","1301300010078",4
"1301300130203","1301300010133",1
"1301300130203","1301300010148",4
"1301300130203","130130010_X",5
"1301300130203","1301300130203",1
"1301300130203","1301300330487",1
"1301300130203","13013003A",3
"1301300130203","130290001010A",1
"1301300130203","130670009044A",1
"1301300130203","130690016_I",2
"1301300130256","1307600080684",1
"1301300130260","1301300010133",1
"1301300130260","130130010_X",6
"1301300130260","1301300130203",1
"1301300130260","13013003A",2
"1301300130260","13041002A",1
"1301300330472","130630031",1
"13013003A","130100001017A",2
"13013003A","1301000060273",1
"13013003A","1301000070038",1
"13013003A","130100324",1
"13013003A","130100339",2
"13013003A","1301300010078",1
"13013003A","1301300010133",4
"13013003A","130130010_C",1
"13013003A","130130010_X",3
"13013003A","1301300130203",2
"13013003A","13013003A",13
"13013003A","130210012",1
"13013003A","1306700060435",1
"13013003A","130750013_Q",4
"13013003A","130760044",2
"13013003A","130770164_X",1
"13013003A","130810010",3
"13013003A","1308200020200",1
"130130044","130130010_X",1
"130130044","130130044",3
"130130044","130630027",1
"130130044","130630031",1
"130130044","1307600080684",1
"130140001008A","130140018",1
"1301400010094","1301400010107",1
"1301400010094","130360015",1
"1301400010094","130730023",1
"130140018","130140037",1
"130140018","130800028",4
"130140037","130140037",3
"130140037","130280047",1
"130140037","13034003A",1
"130140037","1304200010084",1
"130140037","130680019",1
"130140037","130800028",1
"1301500010087","1303000010350",1
"130150015","1301500010087",1
"130150015","130150015",3
"130150015","130150053",1
"130150015","130300026",1
"130150015","130300030",4
"13015002A","13015002A",1
"13015002A","130150053",1
"13015002A","1303000010350",1
"130150034","13015002A",2
"130150049","130150049",5
"130150049","130150053",2
"130150049","1303000010350",1
"130150053","130150053",6
"130150053","130300030",1
"130150068","130150049",1
"1301600010050","1301600010050",9
"1301600010050","1301600010084",3
"1301600010050","1301600010099",2
"1301600010050","1301600010116",1
"1301600010050","1301600010120",2
"1301600010050","1301600390332",1
"1301600010050","130160205",3
"1301600010050","1307700010111",1
"1301600010050","1307700010588",1
"1301600010050","1307700010592",1
"1301600010050","1307700010696",1
"1301600010050","1307700010709",1
"1301600010065","1301600010050",3
"1301600010065","1301600010309",1
"1301600010065","1301600290277",1
"1301600010065","130160205",2
"1301600010065","1305100842376",1
"1301600010065","130770001022A",1
"1301600010065","1307700010696",1
"1301600010084","1301600010050",3
"1301600010084","1301600010101",1
"1301600010084","1304800010478",1
"1301600010084","1307700010709",1
"1301600010099","1301600010120",1
"1301600010099","1307700010592",1
"1301600010099","1307700010713",1
"1301600010099","130770164_X",1
"1301600010101","1301600010065",1
"1301600010101","1307700011001",3
"1301600010116","1301600390328",2
"1301600010116","13057002A",1
"1301600010116","1307700010592",1
"1301600010116","1307700010681",1
"1301600010116","1307700010889",1
"1301600010120","1301600010101",1
"1301600010120","1301600010116",1
"1301600010120","1301600290277",1
"1301600010120","130350022",1
"1301600010120","1307700010376",1
"1301600010120","1307700011001",1
"1301600010192","130160205",1
"1301600010309","1301600010065",2
"1301600010309","1301600010101",1
"1301600010309","130160205",3
"1301600010313","1301600010050",1
"1301600010313","1301600010065",1
"1301600010313","1301600010099",1
"1301600010313","130160046",2
"1301600010313","130160205",1
"1301600010313","1307700010535",1
"1301600010347","130160031",1
"1301600010347","130350018",1
"1301600210281","130160205",1
"130160027","1301600010309",1
"130160027","130160205",6
"1301600290262","130160205",1
"1301600290262","1304800011156",1
"1301600290262","130770183",1
"1301600290277","1301600010050",1
"1301600290277","1301600010065",2
"1301600290277","1301600290277",2
"1301600290277","130160205",13
"130160031","1301600010065",1
"130160031","130160031",2
"130160031","130160046",1
"130160031","130160205",4
"1301600390328","1301600010050",1
"1301600390328","1301600010065",1
"1301600390328","1301600010192",1
"1301600390328","1301600390328",1
"1301600390328","1304800012116",1
"1301600390332","1301600010050",1
"1301600390332","1301600010099",1
"1301600390332","130160031",1
"1301600390332","1301600390332",1
"1301600390332","130160205",2
"1301600390332","1307700010342",1
"1301600390332","1307700010376",1
"1301600390332","1307700010713",1
"1301600390332","1308301330439",1
"130160046","1301600010084",1
"130160046","130160031",2
"130160046","1301600390332",1
"130160046","130160046",4
"130160046","130160205",8
"130160046","1304800012347",1
"130160046","1306100010573",1
"130160205","1301600010050",7
"130160205","1301600010065",1
"130160205","1301600010084",1
"130160205","1301600010101",1
"130160205","1301600010192",1
"130160205","1301600010309",1
"130160205","1301600010313",2
"130160205","1301600210281",1
"130160205","130160027",3
"130160205","1301600290262",4
"130160205","1301600290277",8
"130160205","130160031",3
"130160205","1301600390328",2
"130160205","130160046",6
"130160205","130160205",15
"130160205","1304800011847",1
"130160205","130480001292A",1
"130160205","1305600010200",1
"130160205","130560001022A",2
"130160205","1306100010573",1
"130160205","1307700010111",1
"130160205","1307700010215",2
"130160205","130770001022A",1
"130160205","1307700010501",2
"130160205","1307700100802",1
"130160205","1307700101139",1
"13016021A","1305600360253",1
"1301700010043","1301700010062",1
"1301700010058","130170024",1
"1301700010062","1301700010043",1
"1301700010077","13006004A",1
"130170024","13006004A",1
"130170024","130580031",1
"130170039","130170039",1
"130170039","130640024",1
"130180017","130180017",6
"130180017","130180021",4
"130180017","130490013",1
"130180017","13062002A",1
"130180017","130620034",1
"130180021","130180001006A",2
"130180021","130180017",3
"130180021","130180021",1
"130180021","130490013",1
"130180021","130620049",1
"130180040","130180021",1
"1301900010033","130500029",1
"1301900010033","1307600081061",1
"1301900010052","130190014",1
"130190014","130190014",7
"130190014","1303000010219",1
"130190014","13030005A",2
"130190014","130500014",1
"130190014","130500029",1
"130190014","130540051",1
"130190014","130670030",1
"1301900150086","1304100010161",1
"1301900150086","130410119",1
"1301900150086","130670011_W",1
"1301900150090","1301900150090",1
"1301900150090","1305000010067",1
"130190029","130190029",2
"130190029","1304100010142",1
"130190029","1304100010157",1
"130190029","130500029",1
"130190029","1306700080416",1
"130190029","1307000010036",1
"130200034","130370050",1
"1302100010065","1300700010066",1
"1302100010065","1300700010085",1
"1302100010065","1300800010059",2
"1302100010065","1300800010171",1
"1302100010065","130210012",1
"1302100010065","1306100020639",1
"130210001007A","1300800050129",1
"1302100010084","13008003A",1
"1302100010101","130210012",1
"1302100010101","130610037",1
"1302100010116","130080044",1
"1302100010116","1302100010135",1
"1302100010116","130210012",2
"1302100010116","130610037",1
"130210012","1300700010051",2
"130210012","130070001009A",1
"130210012","1300800010059",1
"130210012","1300800010097",1
"130210012","1300800050129",1
"130210012","1300800050133",1
"130210012","1300800110311",1
"130210012","13008003A",2
"130210012","130100008031A",1
