"device_IDs","hogares"
"MWsyczQxanY3amdnOmI2OXUwZ2gxcjY2Mmw=",NA
"MWsydTFoN25ub2JzYToyNzFnZXJma2lnMnVo","1304800010389"
"MWt0cG8wbmk4NmZjcjpmajhsZG11Y2hvNjZz","1305100030219"
"MWt0YmIyNWdrOXVraTo1a2EwMWZtbXRuMjZq","1306900440815"
"MWt1amlmYzdzdm5xMDpiZ21kMWwxNzVzamtk","1305100121132"
"MWt1NWo3c29ycmUxdDoxYmluMGNtaG5lbmsw","130510078165A"
"MWt1ZmVsNDJzdTloNDpiaW5ubXFmZGxhampl","130520023"
"MWt2NTMxZnVvdHRhcTptNWNqcm1pamlkOQ==","1304800011137"
"MWt2ZWFpMG4xbGtqOjU5cGdkajUyMjlidXQ=","1308301330354"
"MWthcGYxa2JkNzI5MjpjOWV1ZmRzYzVobzNk","1304800012120"
"MWtiM3VhNnAxNDhoZDpmM2gxMnY2cHNxdWpr",NA
"MWtjdmU0NzhqY25zbjo5ZmhzZmwxM2Vqbzcx","1305100101128"
"MWtkYm05cmdvZGFmbzpiajdxN2hjajFpZjI1","1304800010389"
"MWtlaGZqNWo0NXJxMDp2dXNtbGQ1ZXU1NGQ=","1304800012347"
"MWtmdThvcGJrY2g2bTpiZWdmNWowOHVxaXAw","1305200010288"
"MWtnaWxiazVra2psajpkcGh0aGpqYWRqNDgw","130520023"
"MWtoamhnaXEybm5hdjo5ZmRoaHA0MGNicWQ5","130520019"
"MWtoZDUxczFhZDVmNDo4bXRraHIxMjRiNWhh",NA
"MWtpcnUwMWdhcnFmZzpkbDJtY3BnZjY3dnB0","1304800011550"
"MWtpdTJmY3MxcW8zOjZuaTMyZjU3bGdqaWQ=","1304800010177"
"MWtqc2N2ODZ1a2w1dDo5MGE1ZGVldjk4djAz","130820022_S"
"MWtrbmpvaG12bjRpMDpkaTNvNGp2bG8wMms2","1305100951698"
"MWtrcmJmbXAydDBndDo1Z2czdHNmZHRob2o4",NA
"MWtrdXFyOXAzNTlyYzoydGdsNWprZHMzaHRl","1304800010177"
"MWtsdWR1YzQzcGhuOTpkYWRzZjh1YnE5MTk=","1304800011940"
"MWttcnVhYzFpc3A4bjphaGEwa2U0dXVrcnFv","1304800012328"
"MWtuazl1ZTBoNWR1cjplOGRzYmRzb3NrOGd1","130510577_Z"
"MWtuZ3VtdTdtMGc5djo2ODllbmgyMnZzbmM1","1304800011298"
"MWtvbG5jMDhvZWcybTo3cTByNmhjMzNrOGN1",NA
"MWtvcHNzMGwxcHVwMTplNjdja29vZ2M3Z2oz","1304800011974"
"MWtvcXRscWZuZ2pxOjh1Nmpibjljcm1ybHU=","1305100270670"
"MWtvNjhybmhraDhjOjRnN29scmJrYjkwcWo=","130510027069A"
"MWtvZDY0ajRudDB1ODphc2Q0ZWk2bmdlYjBr",NA
"MWtxOXB1dXQ1NjViYTplMjUybjA3YjBlOGRu","1304800010355"
"MWtycnVxdTVvaXViNzplNGlhZ2dsZjNvbWQ3","1304800011508"
"MWtzcDlmaDA4NzVxYjo2NmoxczI4aGkxdHNn","1304800012347"
"MWtzODVhNHMxaTRucTo5YWZ0cGdrdTl0YmE5",NA
"MWU0c2c4bXVzMnFtODplZjlnNTBlZ2s5bWdq","1304800011298"
"MWU0dXBudWtoMWR2MTplZG1uNDg3Y3F2cjkz","1304800010783"
"MWU1Y2M0ajVmbmZrcjozaHBuOWlpNnI0bm5h","1304800012351"
"MWU2cDU1cml1OWZrazpmaGEwdHEzdm84b210","1304800011599"
"MWU2NXZ0YnQ1MHI3aToxN24zZjc3b2ZtY3B2","1304800010938"
"MWU2ZWlxZzZrZTFjbTpmY3FrbGRvM3RhaTcy","1306900051048"
"MWU2Zzc5bXB0NHA4djpkaDMzN2lwdTd0MGIw","1305100971325"
"MWU3NjM3Z2lodm9jNjoxcHNkbWdmZGJiZG1m","1304800011550"
"MWU5cnZldWkybml1bDpla2Jrazk2cnMxdGdv","1304800010209"
"MWU5YzZmY3MzbTBxajoyMmFqcW5tZXQyN3Ny","1302200010062"
"MWUwbzhwazNmNnN0bjozZTBjN2dzc3FiaXZx","130510577_Z"
"MWUxcXQyNjRhMTZzNDphbjFnOGh1aGw4MzZq",NA
"MWUxNTdsdHE1NTlmNTo1MTJuYXNpbWRrczE1","1304800010251"
"MWUybTc5NDI2NWRsMTo5MWpkMzBiZWZjYXZh","1304800012192"
"MWUzcG5kNDE2cjhjYzpmMWU1ZzA0bXZobGVp","1305100842361"
"MWUzMmtmaDE0NmQ5YjplbGk1NjdzbXRuYTNq","130510099172A"
"MWUzNTZlN2ZqdXM2MDpmZjFkZmJwdHYwamc2",NA
"MWUzYWk4NmgzZm01czpjaTc1ZjNyZHRsNWZ1","1304800012347"
"MWUzZXBuZjZhYnN1ZToycmVxb21lcDQ5ODBp","1304800010143"
"MWV0a3RjZDBudm1iYjo5Y3YycXV0bmc4MWRu","1304800011137"
"MWV2bWlmMXNiNGpwZzplamZmMzlibTZhY2J1","1304800011550"
"MWV2OGNlZTVmcG5ucTozdTUxNTVnczhlcGE2","1304800012417"
"MWVhdWJlNHZsOW04cToyNXF2Y3M2MGx2YjI=",NA
"MWVhZ2Fxb3ZydGsyZDo4bDI3cWhpNDQ5dWNp","130510577_Z"
"MWVicWV1dGpvZm5rZzoxYTlwaHZndjJpM25q",NA
"MWVidGU2Zjhhcm45cDozY29wZG51bWdwM3U=","1305100010168"
"MWVidWFtb3F2YmxvdDphNjNha2Vmdm9hbGI0","1304800010586"
"MWViOWgyaTRmNm03MDpiOHUwZXYzaW81cXA5","1304800012510"
"MWViYXYwa3BvajRmODo0OGJpODE2MTI3a3Bn","1304800012347"
"MWViZThvYTYxZXFuNjo2OWE4bWVjdmFobzlk","1304800012506"
"MWVjMW1oNDh0MzEzOTo5bWdtb244MG1pczVm","1304800011940"
"MWVkZ3NubGc2anFvODo3bjM5NHJvbWhiNHFu","1304800010158"
"MWVla25qcGNwMzJsOjI2NTFpdDU4NHQzc24=","1304800010196"
"MWVlc2cwdW1pN3FiYzoyaWMydDQ5c3FoN2xl","1305101471645"
"MWVmbnVxaHR2aGVnbTo2Mm5qbHJhZW84NWl0","1305101371556"
"MWVnYzdxazE3N2RjZjpla25qbnA1bTJzcHVv","1304800010618"
"MWVoY3J1ZnBnOGJtMzo2N3RzNHVldnJobjBn",NA
"MWVoZ3NqODIxMnBtZzo1dGxjc2UyZGM4Mzh1","130520023"
"MWVpbTNoYmp2bG1mNTpldmptNGJzbWFrZHA2","130480001214A"
"MWVpdDQ4OXRraGk5ZDpmOTFsOXRzdmRpdmJm","130510577_Z"
"MWVqbmY3a2duaHJoczo2aGVsZXJtMm9qa3U=","1308301330424"
"MWVqNjBpcTI1YnQ3bDoydjUzMjZlOHU4aTFu","1304800010764"
"MWVqNmwzbDliazhtaTo3MnBwc2FqN205bjB2","1304800012347"
"MWVscThna21sNzUwYzpibGw0cmJuamc4anFn","130570015"
"MWVsczhqMzZwNG4wcjo5bXRxZTVyNTM5MHI0",NA
"MWVtMWRsbmtudm5iZjo3ODFvc2hsbTJmdmRx","1304800010355"
"MWVtZDk1NzM0YnY0dTpmYWdscDZ0bmVtdDc1","130520023"
"MWVuZWRjaTZwcmg4ajplaThsbGl0dTU0bWls","1305100030219"
"MWVvbmNtNGpvZDVyYzpidjkxZ25kdjFubGxv","1306900420656"
"MWVwaHJqOHNxdnI0dDo0Yjd1b2RmM2xzc3Yz","1304800010548"
"MWVwdWliNDJwcmtqczoyaDJ0OWozNHQ4NjA=",NA
"MWVycG00M2tzcjM2NjpmbjgxcGVrZW1qdTBj","1304800010976"
"MWVzczJnZzI5b2UyMjpmNXBrMjVzZGt2dWtl","1304800010779"
"MWVzdmdjZ2NhcWRrajpmamE1NTNzdWw1amVw","1308300010157"
"MWVzOG1wb2hvYmVmOjYzNmtlbzdwcjMyMGs=",NA
"MWw0cGVmcWUxZDhrMToycWY1YWpicjg3Njc=","1304800011546"
"MWw0M251bHI4cmI2bDplamg0ZTRtNzNjcWgz","1304800010425"
"MWw0Nmk2ODM5ZjA3dDo1MG45b3RtOGllZ3E1","1304800010213"
"MWw0NXVwNTdiMXI5dDoxZ2s4djNrcm1qMHJ0","1304800010213"
"MWw1cDF0ZWh2Z201YTozbzM5bWN1MW9kcW5l","1304800010177"
"MWw1NWFkaHBvcWhzYjoxNGlwZnVlNzNzZzZu","1304800011419"
"MWw1ZXA0cXU1Nmg4cjo2NTl2aG5ibTA1dGFz","1305200010288"
"MWw2MHJna2Vwc3M2czo3ams1b2Q0ZDN1bDE2",NA
"MWw2MXFqZmltcTFhbToxdWVnNHRvZ3Fwa3M=","1304800011550"
"MWw2ZDVtbDI3ZzVmYjo3YjZpamhmZGlpbHBn","1304800010425"
"MWw2ZmhhMmFzOXMwczozZ2JtMnIzNDRqZGoz","1304800010054"
"MWw4djk5OXJnZ2ZwZTo2N24waXNhYjlyaHJl","1304800012845"
"MWw5c204YjRjcXV0MTo1ODgwbXBqbDg3cTdh","1304800012135"
"MWw5ZDJtNzBtNG10cTo3bzNqbzE3bmhncTg2","1304800010406"
"MWwwa2NhaDlxYnRyNTphcTNra2Q0dWo4bGRi","1305101351537"
"MWwxb3YxcTJzODNjbjoxbGpwdGJyOW5kdDZu",NA
"MWwxbzYybjluMHA5bzo0dm9rYmtsMTFmMXJz","1306900440800"
"MWwxdGR1bG0wdnBxNTo4a28zcjJmM3NhYWs5","1308200020056"
"MWwybTlvZXZldXFnOmFlbG5kMGJkb2w1a2g=","1304800012192"
"MWwzMjVibXF1Z2Uycjo3MnMyZWU5cW45ZzRy",NA
"MWx0MG8waHA1c3R1cTozZDM4cm5zdmdwOTk1","130510577_Z"
"MWx0NTAwbDlrMmZzajpidWU4Z3Q3Z2Q2M3Vt","1304800010162"
"MWx1aWs5bWE2dWUwdDo1cmpwaDZuNjBrYTM3","1305200010269"
"MWx1dGRndTk3cGg1YzpidDZhYzRvdjBvbzdy","130480001036A"
"MWxhY3NicWxjMXJwZTpkM28yZHNkdjVjdWJ0","1306900440800"
"MWxiOGs1a2oxaDZwYzplcHJyM3ZyNWRnZHJm","1304800012417"
"MWxjbW1pcmE4a2dnODplbGgxaWxpMWdzcmFp","130830072"
"MWxjOWVicGVxc2g3MToyMm4ya3NjZ2plbnBj",NA
"MWxlbjdqc205c2twMDpmNnAya25hYTNrOHI0","1305100010204"
"MWxlYm4zMDZvcmQ5NTphdWx2MWMyMjNkNDM2","1308301330320"
"MWxmc2E2NDN2YjZ2Nzo4c2FvNHA3Y251ajlq",NA
"MWxmOWF1b29ocGIxdjpkaDdkMWFpM2EyaDQw","1304800011550"
"MWxncTdlcWNmanNhNzo1bzc2c280M29yNWNp","1305100010191"
"MWxnZGVmbTd0azJlODoxY3AxZnRzdDdzZW84","130480001075A"
"MWxpamxnajN0a3FhZjo3MG4xa3Jmb29mZWNy","1304800010622"
"MWxpbW83cTE4OHR0Mjo2cnFxbjdlbGhqdmY0","1308301330320"
"MWxpbzF2dGFjZGF0NzoxNnUyaG5qcWw5ZnZk","1304800010228"
"MWxpbzZ2MzV1azRzcTozMWV2M3M4aDhiM3V0","1304800010548"
"MWxqbjZwdnFqZ3A4dTpiMWFhZzdmOHZhbGIw","1304800011601"
"MWxqNmFzcWIzNDM2YToxa3Y4aXJyY3NyNThh","1305101381880"
"MWxrcDI4M29vYWd1bzo3NWQzbW5hc2ptdTk3","1304800010529"
"MWxrdDl0OW02cXUzNTplYTczcG90ZTIyYWw1","1305101471645"
"MWxrdTdkdjlqam1sMTpzaXJiajBzYnZ0ZmU=","1304800010603"
"MWxrMmYyOGxkdHEzNzpibHV1NDNobjdwdmRk","1304800010177"
"MWxrNDFsaWRnMHQ1czoycTI4NWw3dXJrZm8z","130690016_I"
"MWxsbDJrOTliYjBrMTpmZmJ1OGxmdGpwa21m","1305101291518"
"MWxsNGIybDM3MG51cjpjYXM2Y2RtYWg4MWhh","130480001004A"
"MWxtcGVnYXNpdmYwYTpjaG8xanZyZmVibWFk","130480020_V"
"MWxtOTNtcTk5ZmlwNTplbWd1bm9qajJtM2Jk","1304800011601"
"MWxtOWxrdm00OHExcTpkMDNwZTJnbXRsNWM4","1305100270717"
"MWxub3UzZ3IwZjQ5ODozbGRzZW5zcmF2M3Jl","1304800012385"
"MWxvb3Z0ZGNpcDdmMzozb2RyMThpb2UzbGg1","1304800010425"
"MWxvcXEzMnM0cmNncTpkMnBzbG5zZGRsdXI5","1304800011940"
"MWxvZjdlN3NxaHF1ajoxdXBrMWNyNjNsOG9y","130480001118A"
"MWxwMHVvaGhnM2pvNzo0NnVmbGtxbXI4MGlj","130480001196A"
"MWxxcGVnc2FicGQ5NDo2Mjd0Ymhwcm5jbzNn","1304800011565"
"MWxxZDlnMmJtZ3FjOTo4YTNyNnJpaTBpM2Vq","130480001004A"
"MWxya203YTAza2I4aTpkZzYycmk0aWJuc3Fu","1305100781664"
"MWxycGo4dDRybWlhMDoxZ2Vwamg4dTZwMmtj","1304800010529"
"MWxyNWp0aGF0dm12ZToxYXV0YnR1Z21wcTFr","130510099172A"
"MWxyY2R2aGJhN2g2MDpkaDg2YjBsMjNmZTAz","1308301020176"
"MWxzanRpZW02M3Fyajo2ZGFqajdyZ3ZoM2xs","1304800012402"
"MWxzbmY1a3JuaG0wMDplZmNsaDJnMTJpYTQ=","130510577_Z"
"MWY0OW9kcTE3Y2Q0NDozYzRiZHBuajIwNnVi","130690016_I"
"MWY0YzcyMDFvcWlsczo0YTZxZzJmdWhsYjAx",NA
"MWY1ZGxpajBlc2tzaDo2N212ZmZtbDd0Y3Vw","1304800010529"
"MWY2NzkzcGthZjVtaDpmNWE3aXQyZmtrbW9r",NA
"MWY3MjQxbWtyNWRyYTo5NTc0bGg1Zms5Nmxu","1304800010586"
"MWY4dnVvN3NsdDZzcDo0dHZ0aXE0YWZodHY3","1304800010177"
"MWYxaXNsbnJiMWg3bDozcmUwOG4xM203b3E0","1306900420641"
"MWYxNGltM25za2V0dDozNmhocmR0dDZpa28w",NA
"MWZ1MmcxMmFjdGZscTo5MjNpM3U1c2xybWcw","1304800011550"
"MWZ2cGxtaHNoOTFxMzozazg2NW1rMWExMWto","1304800010124"
"MWZiYjZpamVsdTZwZTpmcGp1YnZiZWt2amg=","1305101061734"
"MWZlaDRuNWtsYmJuYzprZDl2aGZlOHBwbQ==","1304800010548"
"MWZmaHZqc284cGdoMjo0aWwxcTV1ODJrN3I1","1304800010213"
"MWZmMGpqOHY3MjRyNTo5a2J2bW43MGhqc3Rq",NA
"MWZndG9jZHU5cnE3OToxZjYzMTNyZjI0M2hk","130510577_Z"
"MWZocHJsZWtjdjU5bzo3YzRvcDI3NDZkY3Jz","1304800011404"
"MWZoNmt2YjJpc2FxNDo1MnM5YW1jOHNhMWNp","1304800010389"
"MWZoODluNjY5Z2k1OTo3cjk5ZjI3ZmhrNDdk","130390017"
"MWZoYWg0aTlyNzF2azoxZGUwdG91NDZoOGkx","130510577_Z"
"MWZpc2o4bm43Z29lczpsNm9zODMzdmwycDA=","1304801532900"
"MWZpcjQ2ZGhmcXMxMDoxb2swYWY1ZGIza2ow","1304800010177"
"MWZpMzZlODc3ODNjOmJhYzdtNXV1MjNpbWY=","130690016_I"
"MWZpNzJhNGV1dmgwOjJ2ZDJwaWdncG11ajk=","1304800012347"
"MWZqa2FncXFqdXJ0czo3N2VmNTR1aGVkcWc1",NA
"MWZqaHJsbjJ1a3R0ZDozNjJ0cGk0MjZ0cHZz","1305100961700"
"MWZrajgyaDMzdGNsbTpkM21nZjN1aGVxM3Zw","1304800010745"
"MWZsaWV1YmJkdjBnajpmaGQ5ZXN2dW1mZ2ls","1304800010355"
"MWZsbGNjaWQ3NW82MTphYXI2N3VodmltbDll","1304800012116"
"MWZsbXRqcTU4M2p1aDpiOXBkaG5hMmhjOGdu","1305100141147"
"MWZsNGVjMjU4MzRqczo3MzZucWN2cjBua3U5","130510577_Z"
"MWZtM3N2MTdxZnRqajpibzViYjJzZG1iM2Ru","1304800012366"
"MWZuNzd0NjRsbTJwNDoyYWQ2N2k0NWZlb2o0","1306900190410"
"MWZuZGczN2J2OW43bTo5cXBpYmdjMmFuNXEz","1305100270666"
"MWZuZTlqazRrNWY6ZGh2dHZmbDJka2N2cw==",NA
"MWZuZWU5b3AzNWozajoxaXIxbThwaXNzcnRt","1304800011940"
"MWZvc3J0dXAxNTA5azphZXRlb3E5NXJvYmJ2","1304800010478"
"MWZvZmZqdWE4aDFtaDo5dTNmZzQ4cmhsZm9r","1305101301842"
"MWZwcG41NGs0NHVzOTpmM29sbXZqdWRrOG1v","1304800010764"
"MWZwOWhjNXNjbHRvdDo0dDcxcXM0NDUzcWo3","1304801582718"
"MWZxa3FkMDRsYnVvdDo3NG0zbmsyamZqMnIx","1304800012347"
"MWZyMzJ0bjc3ZmdoaTo0ZzdidTkwNmhrbDQw","1306600010137"
"MWZzb21xMGFhMDNvMjo5cjJtdG5ma2tpcGE4","1305101461626"
"MWZzb2lhaWVybmZqZjo0bzJxaWxodjQ5dnRo","1304800012169"
"MWZzYmVjNW9mNWV0ZDo1dGZsdWg4am42cHZv",NA
"MXA1N29hajU0bzk0ZDpmN3YyaHEyZnYwdXVx","130690016_I"
"MXA1ZWtwY2ZibGdpajplYmNrcGtpdjNtaWNs","1304800010529"
"MXA2dDFrcWdrcDM1azo0ZjBsZjZyaHY1Mzkw","1304800010622"
"MXA2Mm9qYTZwczcwYTo0ZXZ2MzY4aGtoZHFv","1305101091429"
"MXA2Ym1lcnJ2YXBwajo3ZGt1OW45MzlpMWpy",NA
"MXA3NmQ3bG4yNnRqYTphNHJmcDMzNnRoMGRv","1304800010961"
"MXA4aTZ1amkyZjdhNzpkdHBicmQ0Z3JzcGM4","1304800011245"
"MXA4aWlqMTBibmEzcDo4aWM5ZzRhMGpwbmRy","1305100231185"
"MXA4bHRkMnRkYXRsbjpkcTkzZjZtNDkwam5u","1304800011438"
"MXA4ZG5hZGZubHVsZjpmYjBodTFpbmhiMzdq","1305100831950"
"MXA5dThrdGRlMXRiNDpjcnQzdHRnYThiYWRk","1304800011974"
"MXA5NnExbzkwaWw2MjozMjRocnNqMWFsMGc5","1304800012366"
"MXAwc3UwcHA3dWRhODo5MWw0bWRscTBhZ2No",NA
"MXAwdTloMG0wbjE5OToyOWRyOXIxZDkwZXJu",NA
"MXAxdTV2dThhZG1xZTo0aWNjZjJtMjR0OWtm","1304800011974"
"MXAxM2V2MzdwYTc1Njo4ZHJ0NWx0Y2psMXY4","13022001A"
"MXAyYTczNGdtZW1xdDozcHVjMmpzbmk0bnQ4","1305101261823"
"MXAzbG1nZHA1YmMwdTo5bzNwYWtjZnRrcDMx","130690016_I"
"MXAzMzdhOW50ZnQ3ODoybW1oMzM3NThlZmho",NA
"MXAzN2x1aDE1MW9pMzo1bWgxdGEwOHZrcGth",NA
"MXB1M3ZxZG5sN2Y0NzpjZXFqNmEwaHZ0M3U3","130510078165A"
"MXB2b3Bkc2t1NnM2ZDo0YW8ybnVqc2EycGdu","1305101191467"
"MXBhNzAyMzBzNXFkMTo5MmVtamhuZjRydG5i","1305101091429"
"MXBibjQycjBhMHBvdjo0MGFxbGlnOGpkZHJi","1305101411895"
"MXBja3RncW9pMDg5bDoyMG42aWwxc2Q3MDNs","1304800011090"
"MXBjazd2bnZscDZzYTphbTVyOWlmdmUyaW1m","130480001285A"
"MXBjOGw3cnJzcTJ2ZTo2OG9vYmYwYW9lZjFm","1304800012008"
"MXBjOWhkYXFtcm5xMjo2dDE5OXBrdmdiY2g=",NA
"MXBkZmoxZXR0NDM4bzo5ODQ3bWQ2ZG42Y2Fz","1304800010779"
"MXBlYzBubDIyOXU2cjoyZm9oMWpodmRoaDB0","1304800010980"
"MXBmM3JmMnVuYW0yYjo2Zmc0NGI0ZGkzbmtj","1305101392037"
"MXBnaXZibzQ4cG84cTo4bTk1cHRka2h1bGIy","1303900010074"
"MXBnOTJhNjR0cjdmZDo1dG82c3BqMXBoaDlt","1304800010976"
"MXBoaW52dmtwMmVpaTo0cmhmcGJiamk4ZXNu","130510577_Z"
"MXBocG5yYThmcDA3dTo4OGZnaHJucTltYTI4","1305101061734"
"MXBoMDhkZmo2ZjJwOjhwdHZ1cHRydGkyZDM=","1305101482200"
"MXBraDdjaXVxbzliZjoyZGViaHBlcWtqZWxu","1304800010054"
"MXBsdHVvbTkwN2t0ZDpjbDhndGhqNnFzaXZw",NA
"MXBsM3N1ZHZtOHFncTo5bTRxYzhldjFtZml2",NA
"MXBsYWRhZGJqdmIxbDpkbnVyYWg3anVnb3J2",NA
"MXBsZWhqbWMwM3BqZDpibDhnbTRqMWI4djVw","130690044132A"
"MXBucnIwZmZlZHQwaTpkMnBzZmpvYjhpZjMw","1304800010745"
"MXBuNzl1YW11bmFmbDpmODIwdW4ydXBqZWhw","1304800010139"
"MXBvMTVxOXQ5cmtiazo3MGptOTUwNWtnYXR2","1304800010764"
"MXBvZ25zbmYzM3FyYzpia2thZ3JlaGQyYmRp","1304800011847"
"MXBvZGl2dDNmYjVnczo0Z3ZoY2drYW9zOGo4","1304800010389"
"MXBwbHI2azhhN25sbjoya2U1cjNnYzRkcnZw","1308301330477"
"MXBwZGd0YWI4MHNmODpiYmgzbmhkdGhoOTln","1304800012328"
"MXBxbnI2bzZla2ttYzozdTF2M3IwcW9ndjBx",NA
"MXBxZ2kwNzZmbGVsNTozc3VoM2c2am8xYTdj","1304800011122"
"MXBycnIwdGtpZTRvMTpmM2llYXBvanF2Y3Ey",NA
"MXByOWIwN3Z0bnZrYTpjcDRiN3VqYTlkaDZn","1304800010995"
"MXBzY2ltaDRwMGdhNzo0dG45Y2t1aGhhYmNr",NA
"MXE0NTAwbTlkcDRsYjo3Y252cmUyZjYzNG5q","1304800010478"
"MXE0OW9hNW1mNWowbzo0OTZpNXQxM2Fwb3F0","1308301330335"
"MXE1cWx2cmxsam1zbjphYm01b2ZucmVrNG4z","1304800010162"
"MXE1dGg4bDFwY3J2cTozcjUzZWZwaDUyMWhy","1304800012440"
"MXE1NXJoNzRrdGR0Yzo3czNnYzNldGY3OGZs","1305100921683"
"MXE2cGxscDZlZjM3Ojc2cjRiYXUwaGpzNW0=",NA
"MXE3dWxrdDY5Ym5tczpicWEwY3M3MDNydjE5","130030090"
"MXE3MmlqYjY0ODlwbjphZGRpcDA1anUxdWMw","13038001A"
"MXE4Y2hlcWg3NTcydDpjbHE2amlwcGhpbzUx","1304800010529"
"MXE5MWhsMDdlM3BrZTo4ZDByb3NnYW5vdWVw","1304800010764"
"MXE5NzU0dDV2MGg2azplOGlhbXRtaHAwNjBv",NA
"MXEwcXI3cGo1Y2xzZzo0NW1raXJxMDAyY2Vq","1304800010783"
"MXEwZnB1dHA1bXVrNzoyOWxhMWZubnRzdGVr",NA
"MXEyM3ZwcjUzOTRtbjpma20xZWhuNnRlNmgx","1304800011122"
"MXEzbm5wdTV0NzBqcDplYjltOTZrYTZpNWU4","1306900190410"
"MXEzdmI2djVmZ2duNzpiZGRrcmVjM3E3Mmhj",NA
"MXF1a282Ym5tNWhwNDphMmgydjUxOWVmbmpp","1304800010139"
"MXF2cjRlcWdodGpnNDplcTUzMDdmZ2FvdXE0","1304800010209"
"MXF2ZmtxZ3R1aDE1azo2MmQ4MnZhY2EyYzdw","1304800010980"
"MXFhMnYxamRhbjFnYTpjNDU0YzN0bmoxYjJs","1304800010603"
"MXFiaDNkY3F0bjdqcTpkMGQ1MTFtZHBnaHU2","1304800012417"
"MXFicHRhb2QzMTYxMjpmZms5M2ptMGVtcGJm","1306900010374"
"MXFiczl2aW9jMjR2NTo5N25jMHFsZG5xNmhl","1304800011508"
"MXFjdW05YWFyYm5wNTo0NGg2bjlrcDU2Z2Jn","1304800010389"
"MXFlaDZxbWFmYWRoMzpkbW4xb3NuajhsdnI0","1301300100237"
"MXFlbnB0MHVqaTVnYzoyaTJwZGxzNWRtajJy","1304800010389"
"MXFlcmpsNmQ4dWRpaDpmb2ZlMHRsYzFzOWtx","1306900051071"
"MXFldHI5bmduc3I2cTo0bmtnaG02NmhtYmg4","1305100270670"
"MXFldTdxZ241OTY5ajo0bzVzZms4dmU5ZXJx","1308301330477"
"MXFlNTFxYWg2N2RtOTpja2FzZGJodGZkN29t","1305101381880"
"MXFmcXVtY3Jyc3JycDpjdTllYnR1Y25oNGx0","130220024"
"MXFmYTI5czI5YjZuazo5dTAwa2FpMWhvNnBu","1304800012008"
"MXFnY2k3aWozNDg2djpkb3EycWI1cXQ4OGgz","130820022_S"
"MXFnYmRsZjdybmZqZToydWwwZTdrYzRranRu","1305100631255"
"MXFoZnBqY2YxcXJ0Njpic3JoZzNocGNpaTc3","130830034"
"MXFpbGsxaHYyajFzOmM5cmRodXIxcXYxczE=","1304800011118"
"MXFpbjAxaXA3MmlxbzozYnQzbjJ0N2ZhNHNv","1305100010187"
"MXFpMm1pOTJmZzhqZzo5YW11Y21yb2FpY2Ro","1304800012417"
"MXFpMmc1dm1nb2syYjo0Zm1iaGpoOHNkdGNr","1304800010529"
"MXFpYjd2dGNuZjcwNzpybTkybGFjaWw3cWM=","1305101431607"
"MXFqcHBnNTFmMXVscDo5cHU2MWtybm51aTdx","1304800011122"
"MXFrYzdvcWoyZG12ZTpjNThhZmVuZ2NkMGhm","1305100270736"
"MXFrZXA3dmk0NG12cTpjdDdpMGxrZnVpaDFy",NA
"MXFtbzQ5Mmhob3U5ZTo5bHA5ZjhqcHJpZGJ0","130480020_V"
"MXFtYWhobWRuMWRibDo1bHYzMmR1ajEwcGRx","1305100291202"
"MXFtZDA2aTZqYTU0aTplaWo5a2lmNXRzN3Vx","1304800010745"
"MXFuamQzaGhtdjBzMDo1cmFhNmNranY1cW1m","1305101471630"
"MXFuMm1uaXJ1cjFlODpkdHFjNmZnajhham9m","1304800011550"
"MXFvOWhvcGJrajVmbzphMjE3Y252dGN0dmE0","1304800010228"
"MXFwbmxjaXJ2ZmpocjphbTRmY2tsZXFuaGth","1305101301842"
"MXFwMmV2cnZmdDR2ZTpkdHBxYjUyZXFoMGho",NA
"MXFwN2cwY2VtbWdiaTo1Z2VmZGViamcwbWRx","1304800012120"
"MXFwNGk5cWN2bzdkdDphZHRkaWcyaW82MTA0","1304800010548"
"MXFwYm1pOWFxYTlnMjoxNmxocG5pZmwzcXFl","130510577_Z"
"MXFwYnE4ZjVpYWlrbjozczZvczI2a2NubTZx","1305101011359"
"MXFxczRmOGtiZWRqdjo1NGoyYXRiajNqZW00","1305100921683"
"MXFyMnI5aGhsaWR1bTplMmJibzNpZjB2dTky","1306900080444"
"MXFyZmk4a3N1a2dvczpkaHA4azdkOTZuY2o4","1308300010180"
"MXI0MTdhZDh0M29hcDo4MDlpdjBlcTVqMnN1","1308301330462"
"MXI0NTVkMXR1YW1zNzpmMGU2NjA0cW5uZDZs","1305100842361"
"MXI0ZmVmajJ0OWtwczpmYTBocm5zOThjdXM1","1304800012493"
"MXI1NWc5MjUxazk0NDo4NnVlM2Ryc2s5dmE=","1306900190410"
"MXI1ZjAxcjNnNW10cDplYWlsamdsOWFlMzd1","1304800012262"
"MXI2aHNuYXQxNzF1ZzphcmFnZzhnc2picTlq","1304800010196"
"MXI2czFwaTFtcGYxNzoxZ28yN3N2NmV2bGJt","1304800012351"
"MXI2MDZjM2R0amY4NDoyNGczamdvcDdraHE0","1304800011264"
"MXI3NGdydnBwazFhcDoxMTRuMmVnMmoxMnN0",NA
"MXI4MHRvOTdmODQwdTo3ZWx2Y2FncTk1ajM4","1305101392037"
"MXI4NTI0NTVua240bDoybnQ2ZTBlZ2d1OHY0",NA
"MXI5bTB2bzR0MmxqOnFxYm4yN2Fma3U4cA==","1304800012421"
