"device_IDs","hogares"
"a2xzc3ZlMm10ZGh2OmJkdmU0ZWFsMmNiNDY=","1304800010105"
"a2YxbWszZjdqcTRlOmQxZXRlYjZmMTlpZWY=",NA
"a2Z1bmhtcGY1NWowOjJxNHVpMmw1bnFubDk=",NA
"a2ZkM2NkMjUzbHNvOjI3a2JvYmZmZXZrdjU=","1305100631255"
"a3AwdWs5NjVzMWdoOmJtcmpwcTlqMWllcXQ=","1305100981715"
"a3AzY3A3ODlyYmlzOjhlMDZkOThiM29lbGI=",NA
"a3B0c3VlN2trY2dkOmMyM2IxODFndDN0cWk=","1305100141151"
"a3Bta2YzaWQ2YjJhOjlvMzI1cDBpNnYwNG8=","130660014"
"a3E2dnRhaGFlczEzOjhwdWFscm9kNjdqcjQ=","1304800012328"
"a3I0bnF2dHFoOWxxOjdxaTZpY2hlMnRiZnM=","130480001036A"
"a3IwZmg2aG9xMHZlOmNqdDY1Ym1oNGhmOXQ=","1305100931306"
"a3J1cjQ0Z2JuMHF0OmRqN21sc2I0NHRsNTY=","130690016_I"
"a3NmOGxhNXUwcm1iOjk0MGJkZWprbXQxMGY=",NA
"a3NrZXNiYzZ1cmRxOjkzYjNtZTZzdmpobnY=","1304800010139"
"a3RnajVjODBzMW41OjdocXNhaDZlYjgycGY=","1304800010196"
"a3RuYjZsdWtkNmVuOmJodjRldmlpdm5vb24=","1304800012347"
"a3UzaTV1aTVidmtpOjQ4OG9qaHAxMGtwNnM=","130480001239A"
"a3V0a2ZxM2psMzNuOjdyM2VtNmZtdHE2ZHQ=","1304800011940"
"aDA1N2VnZm03czJuOjJxcDVmdGxsMHBlc3Q=","1304800012493"
"aDBtZzB2OGsxdWwzOjhwZW9qbHM4Y2t1Nzg=","1305200010288"
"aDcycDBpZTNtamltOjRpa2N1bmhxdjlzbDM=","1304800011599"
"aDdsdm41Mmg1cmZnOmQ2ZmRpaDczYjl2aGg=","1304800012648"
"aDg1ZWg1dTNhOTJjOjIycXFqMDVkY3FqY2c=","130220024"
"aDI2MzQzcmNqOGtwOjJsYzd0cmppNm1hNnU=","1304800010139"
"aDJrdGdnbTg3M3FiOjVhZnVvcGVnMmw3c2I=",NA
"aDJuNXM1NnU2bmNoOmVyZjB0NjU0OWIxbjA=","1304800010976"
"aDk4ZWNhYnVnNGd2OjlyZGZ1ZjlyN2xyajI=","1304800012934"
"aDloZm9wZzgwNmU1OmUxYTF0Y2syaTZjb2U=",NA
"aDlqZWZ0amVqNnJmOmF1Nm9sYnRjbWo4NWk=","130830068_G"
"aDNkYWYxbnM4bmtlOmR1Z21mZWY0NmNmdWw=","1304800010976"
"aDQ0OWZoaTlscW9tOjhmYzJzdWxtajZqajU=","1304800011993"
"aDQ2dXZmNW5sZWJhOmZwODk0ZTRwMWxpNWk=","1304800010143"
"aDQ3YzdvdDNpOThpOm4xanBrcTN2NGkybA==","1305100961700"
"aDRkb2dhbDM1dTV2OmM5M3NzODVtYzU5b2M=","1303900010106"
"aDRzb2kxNjkwYWVuOjYxdjcycXUxYWpndA==","130690016_I"
"aDU4ZmoycjF2dHIyOjk5djNoZTN2YWlnZGY=","1305100010191"
"aDVqYW8wZGx2MWpkOjVvbmt1Y2NlZmN1dHI=","1305101461626"
"aDZpYXMybzdmcHNuOjY1b2JvdGVwM2ZodjA=","1308200020126"
"aGdhaHA3bXJ0Mjk4OjhhbHFpZHB1a2RncmE=","1304800010355"
"aGdsamxuYzBwcHRzOjh0amM0dWxscW1zZzU=","1305101471645"
"aGEzOG0wMmFranRnOmQzbTVoZjAzNmN0dmc=","1305100010191"
"aGFyNml1a245ajBtOjFmYnA5bG9uZ2JtcXM=","1306900100529"
"aGlqbTBrMXE2YmE5OjdwOG9hNXQzaDNrbw==","130510100133A"
"aGlqdXNlZGdjZGNkOmQ2amM0MGxmb2Q3ZWk=","1304800010355"
"aGlrNW1uYzl1ZmtwOjg4amRnaXBodjduNw==","1306900051090"
"aGN0aXJ0cnRla2N1OmE4Y291M2hta2E3NQ==","1304800011156"
"aGNnZmx0M2swcDB0OmU1Zm9pdTc5czU1cmI=","1305100781664"
"aGNxbGxzN2VxZXBiOjIwcTV2czk1bXF0YmM=","130690016_I"
"aGQ5ZGZyczg5NGpyOjV2dDg4MWZvZ3N2NjI=","1304800011264"
"aGRzaGg2bTJ0cnZ1OmNnZnY2cWt2cjdzMXU=","1304800010228"
"aGVoNHJ0bmRrNDM3Om1kcmhhcWFsdnV0Yg==","1304800010196"
"aGVvYWhrYXRsYnVvOmRvN2NpOGFhNmtzZ3E=",NA
"aGw3NnJtdXVuMDlmOjVhbXRwYzZucTg4cm4=","130520019"
"aGwwZXMzM21pZ201OmQxdGM1cW8wMDluZ2o=","1305100270717"
"aGxqMWR0Z2t1MnVvOjFzdDhocmxpdmc4aDU=","130510577_Z"
"aGxyNmF0azc5NnRhOjM5MjhtNzY5MzFxbmE=","130690016_I"
"aGY4NGNuOXZkZXU4Ojlmbmppczk1ODQzb2g=","1304800010389"
"aGZ1ZnNmM3E5dXNoOmVvZDhqMTFwNWRodXM=","1304800010529"
"aGZicmcwZHAyMnZyOnF1YjV0NGtibzMzNQ==","1305101061734"
"aHA1MzhudXU1ZDY4OmJzcWwzZXE1bXYxZzk=","130480001214A"
"aHBkZjlzOW5mdjZtOjI1YmVhaDl1Z3FtMHE=","1304800011298"
"aHBxNzVpcWlyOHAwOjloMWpyazkwdTZrM2Q=","1304800010957"
"aHEwYWU0MjVkMjcyOmYwaTE2MGtnaDc4aDg=","1304800012347"
"aHJiNmQ5YjI5aTA3OmUzdTJnZ2c2Ym5raWo=",NA
"aHJzM3BkYTZmdjpmNnY4azdibjVsdmli",NA
"aHM5NWs0OTMyZjBsOmQzamQ1aW9wdHVzYjQ=","1304800011118"
"aHNtYWo1c3Y3Y2h1OjdmOXA5bHJ2bjlrM3U=","1304800011067"
"aHNxcWQyb2xobWVxOjJuMG1idDl0ZXIxaDA=","130830133034A"
"aHU4c3IxajA3NzVlOjdtZnBxbzkwYnFkdmw=","1306900440694"
"aHV2ZWw4aWJxYmdmOjJsYWlqdjlvNHQ1YWw=","1305101241490"
"aHViMTlraWdrZnNmOmJmODBoZXFpcW5sdW4=","1306900100529"
"aHVoMWZwajlwMDc0OmFldjFna3VwM24yOTY=","1304800010285"
"aHY4Y2NzNm8ybWwzOmVuazNvdmNtMmwyZjg=","1304800010529"
"aHYwZjI1OG04a2hlOjk0NHRjdGdudWhzcmo=","130480020_V"
"aHYxdmp1dWI1cjg5OjdkYTkyNmJjNmFzYWM=","1303900010110"
"aHZjZWxmOGEycjg0OjF0OTRrc3Aza3ZlaWk=","1304800012421"
"ajBmZGFpYnVsNWZvOmQxYmtmcDJoYTBqMXQ=","1304800010980"
"ajBucXVjaW1qZ2RzOjk0MjFkY2NpMWxnZzI=","1306900051103"
"ajBza3RnbzhnMW1vOmNrZDltZ2kxaG9ndg==","1304800010622"
"ajdoaTRjb3IwaG0wOmQybHBlZjV0amVpb2Y=","1304800010425"
"ajdpYWsyNDduMGRvOmZ0c25mNDk4aHN1N3A=","1304800010389"
"ajdqOGhhOTJ2YnQ5OmVwbjMxZmpqdTVnbjk=","130520023"
"ajEyOTQ2cGg2dTU6NmxrdTFkM2YzbnMwaw==","1304800010389"
"ajhocXJua3FqMmVsOjcydWVuNjJxaWo3b3M=","1304800010389"
"ajhua3Zlam5sOHVlOjI3Nm4yamlsMDRsb2c=","1304800010764"
"ajI4aGJpOTY4b2ZrOmgxZG85amx1ZjgyMg==","130510107140A"
"ajlhMjhkaW5wN3Y0OmFscGZlaDd0aXZtaGU=","130690016_I"
"ajMyaHYzdjBvaXRkOmFmMnVidjcycm9zbm0=","1304800010478"
"ajN2dnQ2ZzE5djluOmRpb2wwdTI4ZDFhNG8=","1305101271838"
"ajU1Ym0wam1oc3EyOjVxMTcxYzBpZnRua2I=","1306900420675"
"ajVpc2Q1Z3ZpNjNjOjluOWJva250N2t1bG8=","1306900080213"
"ajVwMWwydjg0czJzOjZ0YnM4anVkamRzdDQ=","1305101061734"
"ajZ2YmhxYmV2aThnOmNlbzI2YjQ3N2d1YWs=","1304800012351"
"am5jYmM4bTNydGhrOjZpZ3M0MTE4Y2kyYzM=","1305101081414"
"am5qdjBmZnF0YzM2OjFsYnBucHMybTRtbGM=","1304800010139"
"amdxc2FmYTlwanVoOjVvNnY0ZHBrNGFvMGg=","1303900010089"
"amdybXFtbGJhZTVjOjN1dTNsY2ZiNG0zN24=","130480001118A"
"amE1M3FrZms2OXRwOjlha2Q2cjhvdGlkZnA=","1306900440745"
"amFhc2Nia2U1bjU3OjVlaHVhaDZxOXJpZjc=","1304800010139"
"amFhcTNkMjRrMWV0OmZwbHR0YzZlMDMxMTQ=","1304800010976"
"amFwMG0ydnZzdWNtOmNrcGZtc3I0OGVhbXE=","1308300230284"
"amgzaWt2M2QzZmVrOjg2aDN1cGdvbmllcDA=","1304800012417"
"amI2bWVnOWpxa3BxOmF0NGUyZ2dzYzFrYnQ=","130480001004A"
"amJuNnRhYmhyMzljOmY4dGExaDZnZGlvamw=","1304800010779"
"amkyYzQ0ZnBrOXFuOjYzYjlubnRnM3QxNTM=","130820022_S"
"amRlM3A3N3Exa2w3OjdncGtvZzVrM2Zzbmc=","130480001239A"
"ams0djAydjBkNWZrOmRhNWhkaHQzcm84YTM=","130690001004A"
"amU1dmExaGNicnFkOjUzcXNnazRybWpxNGc=","1304800010139"
"amxjYzlodDV0N2kyOmFjam03cTY1MWJqNGY=",NA
"amxoZnM4YjYxdmw6ZWFuYWc3aXE1ZXNpMg==","1304800012258"
"amZpY292ZWprMTFxOjIwZTkwZGQwdDYyYzQ=","1304800012402"
"amZuY3U4bGpncTlpOjJ1NnMwY2pxdDR2anI=","130480001260A"
"amZxY2Q1NW9haWx2Ojg1YnZxMG5paGkyN3Y=","1304800011052"
"anB1MGxtM2gwM3A4OmMzdDQ4aWNqcDMxcmw=","1305100141151"
"anE3N2lxcWMzcmo6NmZhcmNpcmE1YWx0cQ==","130220024"
"anF1MDNyaGc3N21nOmVpcW1wZGlkcWR0Z3M=","1304800010069"
"anFxbTFtN25iNmZxOjVkbzUxYWFsMHVvcTM=","1305100201170"
"anJnaHRoZWc0aHZtOjNrZDRvbWRxcWRhOW4=","1304800010980"
"anM5cHV0Njl1bzA0OmJwcnVydG9yMzA4aTg=","1304800010069"
"anNlYjFkMHByMWx1OjZicTc5czZmajBmMDA=","130480016"
"anQ3bzI0YmQxNDU1OmZnMXQ2M21mNjBvZmc=","1304800010942"
"anRkMW11ZGcwcGMzOjNtdG0xMjNoOG0wNmI=","1304800010783"
"anY4N2d2NDI4amNlOjliZW1zaWM2ZGs2NnE=","1304800010976"
"anZpY2Qzb3NkcnNwOjQydnNlZzVjNmF0ZXQ=","130510562_A"
"aTBldnFwajlzNTBzOmRwNW1hbGE1M2JoMzQ=","1304800010196"
"aTdjMTRuc2c2YmM1OmNkcDdoMjZ0YjlyZWQ=","130510577_Z"
"aThvOHNoYmM1a21vOmU5YzRjN2lvbmZnaDI=","130480001260A"
"aTI4OTM1OW1pMGY0OjcxYTg4dW1maGtlMWU=","1304800011404"
"aTIzN3VzMWE1c2VvOjJmcmJ1MWtlNDlzOTA=","1304800012417"
"aTJpaXVsbTFoN2pvOjNjZ2tmMjhzYjFrdTM=","1304800012629"
"aTljYjYxcjY3bWw1OmVrc2Zla2s3aDB2N2s=","1305101482130"
"aTlsOHZ1dDk5dWJ0OjEwb3UwOHEyM2ZkZTk=","1305101061734"
"aTlvYmt0NHEwcWNyOmY5azR0ODI0MHY3Mg==","1304800011137"
"aTN1dGxuZHFwcWQ2OjZwZmpzM3IwMnJndmg=","1308301330477"
"aTUwdDVuc2VqZWdnOjQ1ZzYwdHFiNnIzcXA=","1304800010868"
"aTYwNzZoM2ttdWViOjZtMmgxb2lkNnVnaw==","1304800010529"
"aTZmNjFtMjY4cjJlOjQzcGZuNnZmMTIya2c=","1304800010478"
"aTZwYnB1ajdtcmVlOjFjc3ZrdHMxbjc4bw==",NA
"aW5hcXNtZ3JuNzNrOmVoZTVxbGdkNWVoZHI=","130480001075A"
"aW92OWk3dW1wY3I5OmYzdTV1cnJldjY5dGk=","1304800012775"
"aW9jN3M1OWhlYzJqOjc3aWY5ajQxOXJ0dDI=","1304800010406"
"aWc5cGhoZGFhN2w2Ojk5djg2c3ZnbTc1Zms=","1306900051118"
"aWczNXZ0aWsxMG5qOjkzMjZxbDVndHU2MXE=","1304800010590"
"aWh2aDE1M280NmFnOjI2ZDV2aWFiaDZ2Y2w=","1304800012544"
"aWhrMmJzdmRiNjJkOmRpM2ltcmlwNXVxc2o=","1304800010586"
"aWJqOXFuaWZiZmdkOmV0NTIwOTRiOWcycXI=",NA
"aWJyNnJwa2UxMm1lOjc2c2ZzYzU0bnNxOG4=","130480016"
"aWlubzVvZnA5MXZuOmIwOHI1anFjM2RlMjI=",NA
"aWlyZXYzdjFkOTBoOmZlbGFzYWkyOXFwYWw=","1306900051071"
"aWNjYjVmdHB1aXJiOjdpMTUyZXN2NTNhdGQ=","130510107140A"
"aWNmZGRiNXQ0bW85Ojh2cmxucGZvbTBhaWU=","1304800010389"
"aWpnY2xrb2luaWcxOjhucTI3cjcxdTNuYjM=","1305101301842"
"aWpsc3VlMmY1dDFuOjc5NzlrZDhwcW51M3U=","1304800010961"
"aWpubWRqNzJiN3A6Y2hxdDBuOGUxMHRxNw==","130690044075A"
"aWQwYnNtN2tsbnBpOmUxMGExZWMzc3VjM24=",NA
"aWRmcW5oMTV1OXEyOnVtbmxmcTFoODRo","1306900420603"
"aWU2MnMzcWE0OHM6OTQ5ZHVtMTJrZWRiOQ==","1304800010105"
"aWVrbTA3MTY0Y21zOjVoaWhra2pwZXE4MTI=","1305100270721"
"aWVyMnIxdWp0dDJ1OjIzZ284MnZuZGc3ZDA=","1304800010783"
"aXA2NmhwcTJoZG04OjllcnRkamxqYnA5OGE=","130480001292A"
"aXFrMG4wdDRkYmpwOmVrNzIyZWgzZjJydTI=","1305100010191"
"aXI1bDhhdGZ2bHEwOjM2dWRlOHE3cDB1czQ=","1304800012510"
"aXI2b3YzYnNwMmJlOjZ0Y3Ntdm5kOGFwbGs=","1304800010162"
"aXJ0ajgxYm1oamczOjh2ODI1OXFnMWtxZg==","1301200010121"
"aXJwdTQxamNtbmw2OjRuanM2bHE4OGdwbmg=","1305101231804"
"aXRobDRtdWt1cWY6ZXJ2amFxbTU5YTNzZg==","1306900010177"
"aXV2OHNpNTh0dHNoOjczN2FtNWttaG9rNm8=","1305101351537"
"aXVidXRkbXVjMG5iOjUyaThrY25zYTRtMWY=",NA
"aXYwbmNmYnI4dXQzOmF0OGdoaThkampvZmY=","1304800010444"
"aXZsaDliMDFyZzgwOmNuY2kwMDNmYTAxMjQ=","1304800011052"
"azA5OHA5bDZiOTNyOmR0MmY0dWVsaG41ZHM=","1305100291202"
"azBlcW12cHUyMmcwOjFjOGdxb3BnMHRscjI=","1306900440730"
"azBsOWxkdnVidGdqOjd2bWUwZXJ2cHFncXM=","1304800010976"
"azBzMjZtMTd1ZGY2OjZkZnQ2amI0MGRvOWw=","1305100141151"
"azc4bDZqamQxaGNrOmQxZDBqMWQ1NWIybXM=","1304800010389"
"azEwaTNnNWRvNWUzOmQ1cTVma2dyOGwzZ2k=","1304800010980"
"azJ2amVkcTF0czNyOjZrdTgyZWwwYXJ0bTM=","130480001285A"
"azQ2ZWFkamszMmYxOjI0YXBuODdqZWhxMTI=","1304800010976"
"azRkNWZkMWwwa2lrOmI1dHYwMzFmMThrcw==","1304800011052"
"azVxdGFhNTZsdHNyOjdpcmU0ZWtpanRmMQ==","1304800010976"
"azZqZ3VpMGRmM2M5OmFzMm5zbXQ0dm9tZmE=","130690016_I"
"b203MTZmZmQzN2VjOjZqODExNTE1aDJvZQ==","1304800012493"
"b25haWRhaDdtNmJpOjdmbG1uZWJoaGNwZHQ=","1304800010105"
"b25jNmRoNjYyNDdnOjg3cnRzdjNwdjMwOW8=","1304800010143"
"b29mcm9tc2pjaXYxOmNhc21qbWJkYzE0MWY=","1305101471630"
"b2c4MmJya2dwb2VzOmRzMzg4YmhiamExOQ==","1304800010177"
"b2E5Ym8xMGQ5MDlvOjhwbXByYW01NWY1YnU=","1304800012188"
"b2F0bGc1N21rdXFsOjk2bGs4MWEwaDg0Y24=",NA
"b2FiZGpnZW5pOGZqOjJtdG0xZXNhajM4OXA=",NA
"b2FmYmNiNzY3YWF2OjE1aXZnZWNiaHNrNTA=","1304800011048"
"b2Frbjltcm8xZ29wOjhvOWx2YjlnM25nM3E=","1305100270736"
"b2hwNzExMnNrc21sOmNtYXZwM2ZhbG8zZ3I=","1304800010590"
"b2JiNDExcjhqcmx2OjE0bmRlM3RqaHJlZ2M=","1304800010923"
"b2lyNDJ2b2JiMDF1OmJlbDdsZHA3NHE4YnU=",NA
"b2NlMGtzN3VlbWJjOjY2dGtyaXVscHMxZGs=","1304800010143"
"b2owNWVnaTdrdWl0OjlvbXI0ZDBwMG43ZDc=","1304800012915"
"b2oyanU4dGY2Z2Y4OmR2OGlqY2ZhYTB0aGE=","130510099172A"
"b2RiMG00Y2dndmE5OmRpbnRoaWdrOWkzY2E=","1304800011940"
"b2s3bWxsdXY2cWw2OmYzZzQyM2U1N2ZzN2M=",NA
"b2tjdThtZTlpdWpiOmMydHY0ZHZ1amJubHA=","130240014"
"b2U1b2Nib2tmcjExOmNhYjY2ZjNtZjVvamU=","130690016_I"
"b2VzNm1xOWM1YnV2OjRnbnQ1OW1ndGRlcHY=","1304800010976"
"b2xxNTBjYW1uZ2FmOjI1aDhtODA3MXQ2Y2c=","1308200020056"
"b2Y3ZG5qYTIzY2poOmRqc25kdWI5ZDI1ZHU=","1304800012120"
"b2ZmbGxoMXE5bTlqOjhqYnV2MWM5NWc1M3Y=","1304800013063"
"b3A3MmlnbWRybWIyOmRla3Vjc2pibmJmZGQ=","1306900020482"
"b3BsbnQxczNvamN1OjlvaDFyazBrZjdiZXU=","1305100101128"
"b3FkajVxYjY5aXQ4OmNnMDl0cmtuMjZzdjg=","1304800010980"
"b3FpZnZlM3U1YXUzOmJ0ZjJyb3VucGg4MDk=",NA
"b3FrNHBvbWRtYmU2OjdlaGg1ZW9qN2d1b2c=",NA
"b3I3ZDN2N2E0bGlsOmZtYWV1dGh1bGxhY28=","1304800010213"
"b3Jic2Fpc3NhYnVlOmVydTFiYms3N3N1OHE=","1304800011550"
"b3JrMTU2OHVsYjEyOjRiaDdvaTVyNzFjMzk=","1304800010209"
"b3M3ZWdhZzJvaGxqOjhpZTB1a2sxZW5nbnA=","130520019031A"
"b3MwY3R0a3Q1N3JpOjQwaGgwcWw0bG0zbHM=","1306900020482"
"b3NoYWNiYnJrZGx1OjNwYWxzM2Q1bWFvODQ=","1304800011118"
"b3NyNmhpMmY0dWNmOjVyazJudG90b25vNm8=","1304800011550"
"b3Q1MWdoZ2E2NjA0OmRxNWFvczcyaXExYWk=","1304800010177"
"b3RmamtmcHU3Z2ttOmN0MWc2dWQ0bXE1dXI=","130480016"
"b3U5YzEwMWdiNzhwOjdsaXNrZTU5OTk1YjQ=","130480001196A"
"b3V2NzZzNzFsOGs3OjZpYnZjZG4zYjYwbWk=","1308300260316"
"b3Y3aDNzY2Y1Z2RxOmMxcGRuZDA3OWc2bzk=",NA
"b3Y3ZWhzbTUzaWd1OjZqcG40bTB0Zmk0ajg=","1304800010213"
"b3ZlZmtuMzF1YWM5OmRlb2RvMzNkYXZnZWg=","1306900010980"
"bDc2N20wYnJyaXA2OjFrdW9lNnRoanNzYmM=","1304800010815"
"bDduNDJnZWNzcWo6M2kzdGllMXRhMGp0Mg==","130480001011A"
"bDFkZjBuMzdyZGh1OjZmcmpndHVjMzFuYzI=","1304800010177"
"bDhvNXNsOHJuaTJxOmhia2s1cDg1NHV0Ng==","130480270"
"bDlmdTJqMHA3aWx0OmRoZjgzYzI1NTM5b2E=","1305100911289"
"bDNmbTJoODBnZmthOjFvNTFxNjZhcmJybW0=","1304800010196"
"bDNmOG5iNDg2NjB1OmRhYW90ZzJ1MXVxYjY=","1304800011137"
"bDNyYTA0azFxbmF0OjFwcTd0ZWNzdTk1Yg==","1305100921683"
"bDQ4c2ZmYzVoMnQ5OjRydWk0YzU2ZW1rdmE=",NA
"bDRhNXJlYjQ4djhoOmJtcDYxNXRkZmd0aW4=","130690016_I"
"bDRqbXZwZ2NmamdlOmFmNHZ0NGI4NWhyYWw=","1300300010349"
"bDRrdmQyNzJ1amFtOmE1bjlha25pZG85c3I=","1305100101128"
"bDU0NW11bGNzY3JxOmN2MTVrZ3JpN2FmdTI=","1305100101128"
"bDY4bW8xNXRjbjFmOmFqbGdlbDc5N3Zicmc=","1304800010586"
"bDZka3FxbDZrcWdvOjJzMXJyYWlrMDNqYjM=","1304800010251"
"bDZlMHRjOGIxYWppOmFyNmExOWU0dGI0bXQ=","1304800011550"
"bG03dWJpNXRhdWozOnE2bWQzcjk4ZWh0ZA==",NA
"bG05aGlhbTVpb2RpOjh0M2NrOWdiMTM0ZnM=","130510148215A"
"bG0wMzI0djdyaDV2OmNwbHZlMWVxMG05Z2I=","1304800010139"
"bG10MzFkZnFmZ2t2Ojhrc2JsZ3QwajFhdjI=","1305101392037"
"bG1ocXJhNHNvODBuOmNlaDZyMDc3NWg4YjE=",NA
"bG1xcms5YjY0M2pqOmRhM2gyN3FpMDZsbTI=","1304800012008"
"bG5jNm5hZDg1ZmFsOmFzNG9iYWZuaGgxc28=","1304800010980"
"bG5vcXVlazEwYXU0OmJnbm5vamV1YTdjMGQ=","130480016"
"bGcxbjI1MXFiZ2JvOjltYWJ2aGhpNjhjZHA=",NA
"bGdsczloYzlqMGE2OmRmZ3JzNGZnM2hia2U=","1304800010478"
"bGgwamlzaTZrN3NjOjdqYTI0dm9uZWw2dXE=","1305100931306"
"bGI4djV0cW45aWVkOjR0czYyMmtpaDdwb24=","1304800010251"
"bGk3Z3R1bHMxaW90OjQ1bG0zYzdrbmRtMzU=","1306600010048"
"bGl1MGkxZ3FxbGFmOmZxa24wdXQxM3Ewa3Q=",NA
"bGNiaGpvcjY0bWM5OjV2dGx1cTdydWVxNms=","1308301330477"
"bGo1cGVhcDZzbnFkOjdjajNwOWx0Z3U0Y24=","130510577_Z"
"bGRqZDNiYmozYTc2OmM4MDc3cTZodWl1aGU=","1308301330458"
"bGtoY2wwY3V0anJzOjdsOGp2aTlyOWZrdHQ=","13022001A"
"bGVvazF2YmVuOHVzOjc0NWJvZDkxcWxvOWE=","1304800010355"
"bHB0YXQ1MGEzdW83OjNubHJqMm50bGE0aWw=","1304800010389"
"bHE5czQwZGYyMGpoOmVvbDRxOXNlOXVhbGw=","1304800012328"
"bHIwMGpmZWk5Zm02OjFrZmZrbDdycXYxZ2k=","1304800011423"
"bHJxc21sbzJ2Y3Z0OjNkaGk4YmloYjIxcHQ=","1304800011550"
"bHM0ZzNqbG1ya2JwOmNjczR0Y2V2OWk1cQ==","1304800012347"
"bHNkZGJhdWk0cG1kOmVrbTI5NmUycnBsOHI=",NA
"bHQwMGRzc3ZzN3U6OHVpbGhjamE3OHVpOQ==","1304800010919"
"bHQyMDFrZjN0Z2U2OjVkZW03ZGg3ZjA2OGE=","1304800011245"
"bHRrNzc4OTE2MnVtOjRyaDQ2MTZkcDlvZ3U=","130480270"
"bHRvaG1jYnIybG5xOmxzZ3ZzMGNtOHAxcQ==","1308301330458"
"bHRyMHJzMXZqYTk0OjdwMDJxM2dwOXBsM2Y=","1305100030219"
"bHU0bG1zcmFlbnRqOjUzcmZrbmRrbGVldm8=","1304800010158"
"bHY0cDVuY2hwZnZrOmR0dmhrZTVyYjc4OW4=","1303900010089"
"bjc4aTNqMHZmdDhvOjRhcW9ia2hjODEzaXU=","1304800010355"
"bjFjbW0xMTI0NmVlOmUxa3U0czd1YjdxMHI=","1304800011550"
"bjJtY21idDlpaDBvOmZlN2VpdjU1M2NkYjU=","1304800010919"
"bjJyMjk5YzVma2lnOmI4ZHY2bzA0Z2Qwc3M=","1304800010355"
"bjk3bnViNXJiaGlkOjc5ajI3bzRzbjRoa2Q=","1305100961700"
"bjkyNDhpb3YxczE4OmZnMm91Zm10N2docm0=","1304800010162"
"bjM4bDY4M3VwbjFnOm9wdHRyMGw4bm1icA==","130510577_Z"
"bjQydjNyNWlwN2k3OjJxY212am5hdTVpYzc=",NA
"bjV1bzAwOGhoMGowOjlpcTIwMHZzcnQ4Njc=","1304800012116"
"bjVoNmNrN2N1azQzOjlkcTRoaW9vNW1sNmI=","1305100270685"
"bjY1dG4yNTJpZnZpOmFia3NxOG1tZTRqMXE=","1304800010923"
"bjZsaG82ZHQ2bXUxOmZnc2UxMTc2b3ZhMGE=","1304800011936"
"bm4ydmlzYXRlOHB0OmNyZ2swZG4xbjYyczQ=","1304800012648"
"bm5ib25kNjB2aTAxOjk0dXM4YTVwaW42cjE=","1304800010764"
"bm5ibW11NzdrcGJyOmU0ZDdzYXJ0aDZkZTA=","1305100030223"
"bm9pNm83NWNxMXFpOjU1dnNxYjVhNWoxY2s=","1304800010764"
